experiment,step,metric,value
E2: spatial + curriculum,58956800,completion,0.8912400007247925
E2: spatial + curriculum,59008000,completion,0.8913400173187256
E2: spatial + curriculum,59059200,completion,0.8917400240898132
E2: spatial + curriculum,59110400,completion,0.8907700181007385
E2: spatial + curriculum,59161600,completion,0.8914200067520142
E2: spatial + curriculum,59212800,completion,0.89055997133255
E2: spatial + curriculum,59264000,completion,0.8924499750137329
E2: spatial + curriculum,59315200,completion,0.8941100239753723
E2: spatial + curriculum,59366400,completion,0.8946800231933594
E2: spatial + curriculum,59417600,completion,0.8947799801826477
E2: spatial + curriculum,59468800,completion,0.8953400254249573
E2: spatial + curriculum,59520000,completion,0.8949699997901917
E2: spatial + curriculum,59571200,completion,0.8961499929428101
E2: spatial + curriculum,59622400,completion,0.8943700194358826
E2: spatial + curriculum,59673600,completion,0.8952800035476685
E2: spatial + curriculum,59724800,completion,0.8949300050735474
E2: spatial + curriculum,59776000,completion,0.8940200209617615
E2: spatial + curriculum,59827200,completion,0.8949099779129028
E2: spatial + curriculum,59878400,completion,0.8942000269889832
E2: spatial + curriculum,59929600,completion,0.8952100276947021
E2: spatial + curriculum,59980800,completion,0.8938599824905396
E2: spatial + curriculum,60032000,completion,0.893559992313385
E2: spatial + curriculum,60083200,completion,0.8919000029563904
E2: spatial + curriculum,60134400,completion,0.8926900029182434
E2: spatial + curriculum,60185600,completion,0.8931599855422974
E2: spatial + curriculum,60236800,completion,0.8935700058937073
E2: spatial + curriculum,60288000,completion,0.8931000232696533
E2: spatial + curriculum,60339200,completion,0.8939200043678284
E2: spatial + curriculum,60390400,completion,0.8937000036239624
E2: spatial + curriculum,60441600,completion,0.8941699862480164
E2: spatial + curriculum,60492800,completion,0.8931099772453308
E2: spatial + curriculum,60544000,completion,0.894569993019104
E2: spatial + curriculum,60595200,completion,0.8944100141525269
E2: spatial + curriculum,60646400,completion,0.8940600156784058
E2: spatial + curriculum,60697600,completion,0.8950200080871582
E2: spatial + curriculum,60748800,completion,0.8950300216674805
E2: spatial + curriculum,60800000,completion,0.8953400254249573
E2: spatial + curriculum,60851200,completion,0.8942599892616272
E2: spatial + curriculum,60902400,completion,0.8949900269508362
E2: spatial + curriculum,60953600,completion,0.8964499831199646
E2: spatial + curriculum,61004800,completion,0.8945500254631042
E2: spatial + curriculum,61056000,completion,0.8947200179100037
E2: spatial + curriculum,61107200,completion,0.8942099809646606
E2: spatial + curriculum,61158400,completion,0.8928800225257874
E2: spatial + curriculum,61209600,completion,0.8926399946212769
E2: spatial + curriculum,61260800,completion,0.8927500247955322
E2: spatial + curriculum,61312000,completion,0.8934699892997742
E2: spatial + curriculum,61363200,completion,0.8934500217437744
E2: spatial + curriculum,61414400,completion,0.8935800194740295
E2: spatial + curriculum,61465600,completion,0.8937100172042847
E2: spatial + curriculum,61516800,completion,0.891700029373169
E2: spatial + curriculum,61568000,completion,0.8894799947738647
E2: spatial + curriculum,61619200,completion,0.8899000287055969
E2: spatial + curriculum,61670400,completion,0.8884999752044678
E2: spatial + curriculum,61721600,completion,0.886430025100708
E2: spatial + curriculum,61772800,completion,0.8870300054550171
E2: spatial + curriculum,61824000,completion,0.8873400092124939
E2: spatial + curriculum,61875200,completion,0.8871300220489502
E2: spatial + curriculum,61926400,completion,0.8867800235748291
E2: spatial + curriculum,61977600,completion,0.8859500288963318
E2: spatial + curriculum,62028800,completion,0.8870199918746948
E2: spatial + curriculum,62080000,completion,0.8875700235366821
E2: spatial + curriculum,62131200,completion,0.8880299925804138
E2: spatial + curriculum,62182400,completion,0.8890500068664551
E2: spatial + curriculum,62233600,completion,0.8893399834632874
E2: spatial + curriculum,62284800,completion,0.8881999850273132
E2: spatial + curriculum,62336000,completion,0.8902000188827515
E2: spatial + curriculum,62387200,completion,0.889680027961731
E2: spatial + curriculum,62438400,completion,0.8891000151634216
E2: spatial + curriculum,62489600,completion,0.8913000226020813
E2: spatial + curriculum,62540800,completion,0.8920599818229675
E2: spatial + curriculum,62592000,completion,0.8931499719619751
E2: spatial + curriculum,62643200,completion,0.8938500285148621
E2: spatial + curriculum,62694400,completion,0.8950899839401245
E2: spatial + curriculum,62745600,completion,0.8932099938392639
E2: spatial + curriculum,62796800,completion,0.8920199871063232
E2: spatial + curriculum,62848000,completion,0.8910599946975708
E2: spatial + curriculum,62899200,completion,0.8900899887084961
E2: spatial + curriculum,62950400,completion,0.8927299976348877
E2: spatial + curriculum,63001600,completion,0.8931800127029419
E2: spatial + curriculum,63052800,completion,0.8928599953651428
E2: spatial + curriculum,63104000,completion,0.8916199803352356
E2: spatial + curriculum,63155200,completion,0.8912699818611145
E2: spatial + curriculum,63206400,completion,0.8936499953269958
E2: spatial + curriculum,63257600,completion,0.8933899998664856
E2: spatial + curriculum,63308800,completion,0.8935700058937073
E2: spatial + curriculum,63360000,completion,0.8930400013923645
E2: spatial + curriculum,63411200,completion,0.891730010509491
E2: spatial + curriculum,63462400,completion,0.8924099802970886
E2: spatial + curriculum,63513600,completion,0.8928099870681763
E2: spatial + curriculum,63564800,completion,0.8934999704360962
E2: spatial + curriculum,63616000,completion,0.8937100172042847
E2: spatial + curriculum,63667200,completion,0.8954700231552124
E2: spatial + curriculum,63718400,completion,0.8950600028038025
E2: spatial + curriculum,63769600,completion,0.8947799801826477
E2: spatial + curriculum,63820800,completion,0.8944500088691711
E2: spatial + curriculum,63872000,completion,0.8935499787330627
E2: spatial + curriculum,63923200,completion,0.8927000164985657
E2: spatial + curriculum,63974400,completion,0.8936499953269958
E2: spatial + curriculum,64025600,completion,0.8945099711418152
E2: spatial + curriculum,64076800,completion,0.8945800065994263
E2: spatial + curriculum,64128000,completion,0.894760012626648
E2: spatial + curriculum,64179200,completion,0.8920900225639343
E2: spatial + curriculum,64230400,completion,0.8923799991607666
E2: spatial + curriculum,64281600,completion,0.8919699788093567
E2: spatial + curriculum,64332800,completion,0.8927000164985657
E2: spatial + curriculum,64384000,completion,0.8924300074577332
E2: spatial + curriculum,64435200,completion,0.8921499848365784
E2: spatial + curriculum,64486400,completion,0.8915600180625916
E2: spatial + curriculum,64537600,completion,0.8911600112915039
E2: spatial + curriculum,64588800,completion,0.8932300209999084
E2: spatial + curriculum,64640000,completion,0.8939200043678284
E2: spatial + curriculum,64691200,completion,0.8940100073814392
E2: spatial + curriculum,64742400,completion,0.8944900035858154
E2: spatial + curriculum,64793600,completion,0.8937900066375732
E2: spatial + curriculum,64844800,completion,0.8942599892616272
E2: spatial + curriculum,64896000,completion,0.8932499885559082
E2: spatial + curriculum,64947200,completion,0.8932200074195862
E2: spatial + curriculum,64998400,completion,0.8935099840164185
E2: spatial + curriculum,65049600,completion,0.8921599984169006
E2: spatial + curriculum,65100800,completion,0.8926100134849548
E2: spatial + curriculum,65152000,completion,0.8914600014686584
E2: spatial + curriculum,65203200,completion,0.8918700218200684
E2: spatial + curriculum,65254400,completion,0.8923400044441223
E2: spatial + curriculum,65305600,completion,0.8937000036239624
E2: spatial + curriculum,65356800,completion,0.8931800127029419
E2: spatial + curriculum,65408000,completion,0.8942899703979492
E2: spatial + curriculum,65459200,completion,0.8941199779510498
E2: spatial + curriculum,65510400,completion,0.8944699764251709
E2: spatial + curriculum,65561600,completion,0.893530011177063
E2: spatial + curriculum,65612800,completion,0.8941900134086609
E2: spatial + curriculum,65664000,completion,0.8936899900436401
E2: spatial + curriculum,65715200,completion,0.8947399854660034
E2: spatial + curriculum,65766400,completion,0.8944299817085266
E2: spatial + curriculum,65817600,completion,0.8921499848365784
E2: spatial + curriculum,65868800,completion,0.8916400074958801
E2: spatial + curriculum,65920000,completion,0.89096999168396
E2: spatial + curriculum,65971200,completion,0.890720009803772
E2: spatial + curriculum,66022400,completion,0.89028000831604
E2: spatial + curriculum,66073600,completion,0.8900399804115295
E2: spatial + curriculum,66124800,completion,0.8903599977493286
E2: spatial + curriculum,66176000,completion,0.890779972076416
E2: spatial + curriculum,66227200,completion,0.8909900188446045
E2: spatial + curriculum,66278400,completion,0.8920800089836121
E2: spatial + curriculum,66329600,completion,0.891040027141571
E2: spatial + curriculum,66380800,completion,0.8910899758338928
E2: spatial + curriculum,66432000,completion,0.8922500014305115
E2: spatial + curriculum,66483200,completion,0.8914499878883362
E2: spatial + curriculum,66534400,completion,0.8911100029945374
E2: spatial + curriculum,66585600,completion,0.8927500247955322
E2: spatial + curriculum,66636800,completion,0.891290009021759
E2: spatial + curriculum,66688000,completion,0.8912100195884705
E2: spatial + curriculum,66739200,completion,0.8907700181007385
E2: spatial + curriculum,66790400,completion,0.889519989490509
E2: spatial + curriculum,66841600,completion,0.888189971446991
E2: spatial + curriculum,66892800,completion,0.8879600167274475
E2: spatial + curriculum,66944000,completion,0.8875300288200378
E2: spatial + curriculum,66995200,completion,0.8874499797821045
E2: spatial + curriculum,67046400,completion,0.8882799744606018
E2: spatial + curriculum,67097600,completion,0.889959990978241
E2: spatial + curriculum,67148800,completion,0.8905199766159058
E2: spatial + curriculum,67200000,completion,0.8883799910545349
E2: spatial + curriculum,67251200,completion,0.8893100023269653
E2: spatial + curriculum,67302400,completion,0.8884999752044678
E2: spatial + curriculum,67353600,completion,0.8881700038909912
E2: spatial + curriculum,67404800,completion,0.8890200257301331
E2: spatial + curriculum,67456000,completion,0.8889899849891663
E2: spatial + curriculum,67507200,completion,0.8895099759101868
E2: spatial + curriculum,67558400,completion,0.8911799788475037
E2: spatial + curriculum,67609600,completion,0.8911399841308594
E2: spatial + curriculum,67660800,completion,0.8913499712944031
E2: spatial + curriculum,67712000,completion,0.8908299803733826
E2: spatial + curriculum,67763200,completion,0.8891500234603882
E2: spatial + curriculum,67814400,completion,0.8881099820137024
E2: spatial + curriculum,67865600,completion,0.8880199790000916
E2: spatial + curriculum,67916800,completion,0.8882899880409241
E2: spatial + curriculum,67968000,completion,0.8870400190353394
E2: spatial + curriculum,68019200,completion,0.8872500061988831
E2: spatial + curriculum,68070400,completion,0.8883000016212463
E2: spatial + curriculum,68121600,completion,0.8878499865531921
E2: spatial + curriculum,68172800,completion,0.887910008430481
E2: spatial + curriculum,68224000,completion,0.8891000151634216
E2: spatial + curriculum,68275200,completion,0.888480007648468
E2: spatial + curriculum,68326400,completion,0.8902199864387512
E2: spatial + curriculum,68377600,completion,0.8913999795913696
E2: spatial + curriculum,68428800,completion,0.8922200202941895
E2: spatial + curriculum,68480000,completion,0.8912500143051147
E2: spatial + curriculum,68531200,completion,0.8895999789237976
E2: spatial + curriculum,68582400,completion,0.8892800211906433
E2: spatial + curriculum,68633600,completion,0.8908799886703491
E2: spatial + curriculum,68684800,completion,0.8913699984550476
E2: spatial + curriculum,68736000,completion,0.890529990196228
E2: spatial + curriculum,68787200,completion,0.8914300203323364
E2: spatial + curriculum,68838400,completion,0.889989972114563
E2: spatial + curriculum,68889600,completion,0.8904399871826172
E2: spatial + curriculum,68940800,completion,0.890500009059906
E2: spatial + curriculum,68992000,completion,0.8896600008010864
E2: spatial + curriculum,69043200,completion,0.8902000188827515
E2: spatial + curriculum,69094400,completion,0.8906400203704834
E2: spatial + curriculum,69145600,completion,0.8913400173187256
E2: spatial + curriculum,69196800,completion,0.891290009021759
E2: spatial + curriculum,69248000,completion,0.892009973526001
E2: spatial + curriculum,69299200,completion,0.8926200270652771
