series,segment,cumulative_steps,learning_episode,raw_or_mean,three_point_smoothed
E1 spatial-flight (live),live,22246400,869.0,391348.1484375,391717.4192708333
E1 spatial-flight (live),live,22297600,871.0,391072.1796875,391396.0065104167
E1 spatial-flight (live),live,22348800,873.0,391767.69140625,391687.1614583333
E1 spatial-flight (live),live,22400000,875.0,392221.61328125,392389.8697916667
E1 spatial-flight (live),live,22451200,877.0,393180.3046875,393102.796875
E1 spatial-flight (live),live,22502400,879.0,393906.47265625,393647.98046875
E1 spatial-flight (live),live,22553600,881.0,393857.1640625,393453.47265625
E1 spatial-flight (live),live,22604800,883.0,392596.78125,392991.375
E1 spatial-flight (live),live,22656000,885.0,392520.1796875,392534.24609375
E1 spatial-flight (live),live,22707200,887.0,392485.77734375,392441.4986979167
E1 spatial-flight (live),live,22758400,889.0,392318.5390625,392744.5572916667
E1 spatial-flight (live),live,22809600,891.0,393429.35546875,393121.4583333333
E1 spatial-flight (live),live,22860800,893.0,393616.48046875,393560.60546875
E1 spatial-flight (live),live,22912000,895.0,393635.98046875,393941.1236979167
E1 spatial-flight (live),live,22963200,897.0,394570.91015625,394429.87109375
E1 spatial-flight (live),live,23014400,899.0,395082.72265625,394987.4153645833
E1 spatial-flight (live),live,23065600,901.0,395308.61328125,395539.20703125
E1 spatial-flight (live),live,23116800,903.0,396226.28515625,395764.4296875
E1 spatial-flight (live),live,23168000,905.0,395758.390625,396146.2486979167
E1 spatial-flight (live),live,23219200,907.0,396454.0703125,395870.1627604167
E1 spatial-flight (live),live,23270400,909.0,395398.02734375,396086.1276041667
E1 spatial-flight (live),live,23321600,911.0,396406.28515625,395715.1549479167
E1 spatial-flight (live),live,23372800,913.0,395341.15234375,396061.91796875
E1 spatial-flight (live),live,23424000,915.0,396438.31640625,395380.8294270833
E1 spatial-flight (live),live,23475200,917.0,394363.01953125,394899.5885416667
E1 spatial-flight (live),live,23526400,919.0,393897.4296875,393906.4700520833
E1 spatial-flight (live),live,23577600,921.0,393458.9609375,393758.6341145833
E1 spatial-flight (live),live,23628800,923.0,393919.51171875,393590.0065104167
E1 spatial-flight (live),live,23680000,925.0,393391.546875,393718.1145833333
E1 spatial-flight (live),live,23731200,927.0,393843.28515625,393643.0091145833
E1 spatial-flight (live),live,23782400,929.0,393694.1953125,394243.8385416667
E1 spatial-flight (live),live,23833600,931.0,395194.03515625,394176.2317708333
E1 spatial-flight (live),live,23884800,933.0,393640.46484375,393902.4244791667
E1 spatial-flight (live),live,23936000,935.0,392872.7734375,392603.6940104167
E1 spatial-flight (live),live,23987200,937.0,391297.84375,392071.0026041667
E1 spatial-flight (live),live,24038400,939.0,392042.390625,391638.7630208333
E1 spatial-flight (live),live,24089600,941.0,391576.0546875,391718.4088541667
E1 spatial-flight (live),live,24140800,943.0,391536.78125,391499.2734375
E1 spatial-flight (live),live,24192000,945.0,391384.984375,391090.9244791667
E1 spatial-flight (live),live,24243200,947.0,390351.0078125,391606.6510416667
E1 spatial-flight (live),live,24294400,949.0,393083.9609375,391819.9153645833
E1 spatial-flight (live),live,24345600,951.0,392024.77734375,391599.5611979167
E1 spatial-flight (live),live,24396800,953.0,389689.9453125,390733.1979166667
E1 spatial-flight (live),live,24448000,955.0,390484.87109375,390647.0
E1 spatial-flight (live),live,24499200,957.0,391766.18359375,391106.8151041667
E1 spatial-flight (live),live,24550400,959.0,391069.390625,390914.9427083333
E1 spatial-flight (live),live,24601600,961.0,389909.25390625,390412.0690104167
E1 spatial-flight (live),live,24652800,963.0,390257.5625,390232.74609375
E1 spatial-flight (live),live,24704000,965.0,390531.421875,390517.58203125
E1 spatial-flight (live),live,24755200,967.0,390763.76171875,390497.26171875
E1 spatial-flight (live),live,24806400,969.0,390196.6015625,390648.5768229167
E1 spatial-flight (live),live,24857600,971.0,390985.3671875,390930.4778645833
E1 spatial-flight (live),live,24908800,973.0,391609.46484375,391070.1432291667
E1 spatial-flight (live),live,24960000,975.0,390615.59765625,391013.921875
E1 spatial-flight (live),live,25011200,977.0,390816.703125,391041.5690104167
E1 spatial-flight (live),live,25062400,979.0,391692.40625,391468.4973958333
E1 spatial-flight (live),live,25113600,981.0,391896.3828125,392044.1380208333
E1 spatial-flight (live),live,25164800,983.0,392543.625,392422.4479166667
E1 spatial-flight (live),live,25216000,985.0,392827.3359375,392665.9778645833
E1 spatial-flight (live),live,25267200,987.0,392626.97265625,392391.5572916667
E1 spatial-flight (live),live,25318400,989.0,391720.36328125,392215.7200520833
E1 spatial-flight (live),live,25369600,991.0,392299.82421875,392481.36328125
E1 spatial-flight (live),live,25420800,993.0,393423.90234375,393144.6653645833
E1 spatial-flight (live),live,25472000,995.0,393710.26953125,393592.0833333333
E1 spatial-flight (live),live,25523200,997.0,393642.078125,393881.3893229167
E1 spatial-flight (live),live,25574400,999.0,394291.8203125,393689.9765625
E1 spatial-flight (live),live,25625600,1001.0,393136.03125,393261.9830729167
E1 spatial-flight (live),live,25676800,1003.0,392358.09765625,392778.65625
E1 spatial-flight (live),live,25728000,1005.0,392841.83984375,393068.0859375
E1 spatial-flight (live),live,25779200,1007.0,394004.3203125,393629.27734375
E1 spatial-flight (live),live,25830400,1009.0,394041.671875,394068.0807291667
E1 spatial-flight (live),live,25881600,1011.0,394158.25,394863.5390625
E1 spatial-flight (live),live,25932800,1013.0,396390.6953125,395598.6796875
E1 spatial-flight (live),live,25984000,1015.0,396247.09375,396191.7981770833
E1 spatial-flight (live),live,26035200,1017.0,395937.60546875,395918.7317708333
E1 spatial-flight (live),live,26086400,1019.0,395571.49609375,395814.8033854167
E1 spatial-flight (live),live,26137600,1021.0,395935.30859375,395780.8815104167
E1 spatial-flight (live),live,26188800,1023.0,395835.83984375,396084.5390625
E1 spatial-flight (live),live,26240000,1025.0,396482.46875,396388.7760416667
E1 spatial-flight (live),live,26291200,1027.0,396848.01953125,396670.6536458333
E1 spatial-flight (live),live,26342400,1029.0,396681.47265625,396178.32421875
E1 spatial-flight (live),live,26393600,1031.0,395005.48046875,396006.6901041667
E1 spatial-flight (live),live,26444800,1033.0,396333.1171875,396062.6770833333
E1 spatial-flight (live),live,26496000,1035.0,396849.43359375,396627.4947916667
E1 spatial-flight (live),live,26547200,1037.0,396699.93359375,396854.6015625
E1 spatial-flight (live),live,26598400,1039.0,397014.4375,396707.0494791667
E1 spatial-flight (live),live,26649600,1041.0,396406.77734375,396182.9440104167
E1 spatial-flight (live),live,26700800,1043.0,395127.6171875,395373.03515625
E1 spatial-flight (live),live,26752000,1045.0,394584.7109375,394608.16796875
E1 spatial-flight (live),live,26803200,1047.0,394112.17578125,393785.2213541667
E1 spatial-flight (live),live,26854400,1049.0,392658.77734375,393511.7096354167
E1 spatial-flight (live),live,26905600,1051.0,393764.17578125,393497.8932291667
E1 spatial-flight (live),live,26956800,1053.0,394070.7265625,394387.859375
E1 spatial-flight (live),live,27008000,1055.0,395328.67578125,395232.5846354167
E1 spatial-flight (live),live,27059200,1057.0,396298.3515625,396062.6158854167
E1 spatial-flight (live),live,27110400,1059.0,396560.8203125,396157.8346354167
E1 spatial-flight (live),live,27161600,1061.0,395614.33203125,396138.22265625
E1 spatial-flight (live),live,27212800,1063.0,396239.515625,396337.8658854167
E1 spatial-flight (live),live,27264000,1065.0,397159.75,397647.2669270833
E1 spatial-flight (live),live,27315200,1067.0,399542.53515625,398767.2408854167
E1 spatial-flight (live),live,27366400,1069.0,399599.4375,399281.4661458333
E1 spatial-flight (live),live,27417600,1071.0,398702.42578125,398512.3528645833
E1 spatial-flight (live),live,27468800,1073.0,397235.1953125,397978.42578125
E1 spatial-flight (live),live,27520000,1075.0,397997.65625,397534.59375
E1 spatial-flight (live),live,27571200,1077.0,397370.9296875,397793.6497395833
E1 spatial-flight (live),live,27622400,1079.0,398012.36328125,397192.20703125
E1 spatial-flight (live),live,27673600,1081.0,396193.328125,396898.14453125
E1 spatial-flight (live),live,27724800,1083.0,396488.7421875,396473.875
E1 spatial-flight (live),live,27776000,1085.0,396739.5546875,396586.4583333333
E1 spatial-flight (live),live,27827200,1087.0,396531.078125,396446.29296875
E1 spatial-flight (live),live,27878400,1089.0,396068.24609375,396056.7135416667
E1 spatial-flight (live),live,27929600,1091.0,395570.81640625,396210.1510416667
E1 spatial-flight (live),live,27980800,1093.0,396991.390625,396011.0130208333
E1 spatial-flight (live),live,28032000,1095.0,395470.83203125,395551.4049479167
E1 spatial-flight (live),live,28083200,1097.0,394191.9921875,394725.5677083333
E1 spatial-flight (live),live,28134400,1099.0,394513.87890625,394899.75
E1 spatial-flight (live),live,28185600,1101.0,395993.37890625,395184.9934895833
E1 spatial-flight (live),live,28236800,1103.0,395047.72265625,395386.3619791667
E1 spatial-flight (live),live,28288000,1105.0,395117.984375,395020.83984375
E1 spatial-flight (live),live,28339200,1107.0,394896.8125,395074.91796875
E1 spatial-flight (live),live,28390400,1109.0,395209.95703125,394964.65234375
E1 spatial-flight (live),live,28441600,1111.0,394787.1875,395183.6171875
E1 spatial-flight (live),live,28492800,1113.0,395553.70703125,394774.2434895833
E1 spatial-flight (live),live,28544000,1115.0,393981.8359375,394482.6770833333
E1 spatial-flight (live),live,28595200,1117.0,393912.48828125,393338.3307291667
E1 spatial-flight (live),live,28646400,1119.0,392120.66796875,393015.9270833333
E1 spatial-flight (live),live,28697600,1121.0,393014.625,392695.3802083333
E1 spatial-flight (live),live,28748800,1123.0,392950.84765625,392920.40234375
E1 spatial-flight (live),live,28800000,1125.0,392795.734375,392659.06640625
E1 spatial-flight (live),live,28851200,1127.0,392230.6171875,392159.64453125
E1 spatial-flight (live),live,28902400,1129.0,391452.58203125,391950.76953125
E1 spatial-flight (live),live,28953600,1131.0,392169.109375,391624.94140625
E1 spatial-flight (live),live,29004800,1133.0,391253.1328125,391350.6002604167
E1 spatial-flight (live),live,29056000,1135.0,390629.55859375,391102.3359375
E1 spatial-flight (live),live,29107200,1137.0,391424.31640625,391310.9778645833
E1 spatial-flight (live),live,29158400,1139.0,391879.05859375,391653.0494791667
E1 spatial-flight (live),live,29209600,1141.0,391655.7734375,391150.67578125
E1 spatial-flight (live),live,29260800,1143.0,389917.1953125,390911.08203125
E1 spatial-flight (live),live,29312000,1145.0,391160.27734375,390893.41796875
E1 spatial-flight (live),live,29363200,1147.0,391602.78125,391246.7721354167
E1 spatial-flight (live),live,29414400,1149.0,390977.2578125,391090.8229166667
E1 spatial-flight (live),live,29465600,1151.0,390692.4296875,390739.17578125
E1 spatial-flight (live),live,29516800,1153.0,390547.83984375,390417.60546875
E1 spatial-flight (live),live,29568000,1155.0,390012.546875,390353.7447916667
E1 spatial-flight (live),live,29619200,1157.0,390500.84765625,390320.1197916667
E1 spatial-flight (live),live,29670400,1159.0,390446.96484375,390603.5768229167
E1 spatial-flight (live),live,29721600,1161.0,390862.91796875,390993.0078125
E1 spatial-flight (live),live,29772800,1163.0,391669.140625,391660.6223958333
E1 spatial-flight (live),live,29824000,1165.0,392449.80859375,392747.5
E1 spatial-flight (live),live,29875200,1167.0,394123.55078125,393381.9036458333
E1 spatial-flight (live),live,29926400,1169.0,393572.3515625,393989.95703125
E1 spatial-flight (live),live,29977600,1171.0,394273.96875,393850.7825520833
E1 spatial-flight (live),live,30028800,1173.0,393706.02734375,394227.7369791667
E1 spatial-flight (live),live,30080000,1175.0,394703.21484375,394610.2890625
E1 spatial-flight (live),live,30131200,1177.0,395421.625,395299.0598958333
E1 spatial-flight (live),live,30182400,1179.0,395772.33984375,395755.6848958333
E1 spatial-flight (live),live,30233600,1181.0,396073.08984375,395578.15625
E1 spatial-flight (live),live,30284800,1183.0,394889.0390625,395478.8072916667
E1 spatial-flight (live),live,30336000,1185.0,395474.29296875,395468.0052083333
E1 spatial-flight (live),live,30387200,1187.0,396040.68359375,395995.5963541667
E1 spatial-flight (live),live,30438400,1189.0,396471.8125,396394.1080729167
E1 spatial-flight (live),live,30489600,1191.0,396669.828125,396642.8098958333
E1 spatial-flight (live),live,30540800,1193.0,396786.7890625,396880.2161458333
E1 spatial-flight (live),live,30592000,1195.0,397184.03125,397010.4036458333
E1 spatial-flight (live),live,30643200,1197.0,397060.390625,397391.62109375
E1 spatial-flight (live),live,30694400,1199.0,397930.44140625,397206.0559895833
E1 spatial-flight (live),live,30745600,1201.0,396627.3359375,397107.421875
E1 spatial-flight (live),live,30796800,1203.0,396764.48828125,396712.0390625
E1 spatial-flight (live),live,30848000,1205.0,396744.29296875,396753.8802083333
E1 spatial-flight (live),live,30899200,1207.0,396752.859375,396636.46875
E1 spatial-flight (live),live,30950400,1209.0,396412.25390625,396465.8098958333
E1 spatial-flight (live),live,31001600,1211.0,396232.31640625,396461.8880208333
E1 spatial-flight (live),live,31052800,1213.0,396741.09375,396528.0091145833
E1 spatial-flight (live),live,31104000,1215.0,396610.6171875,396544.3919270833
E1 spatial-flight (live),live,31155200,1217.0,396281.46484375,396260.74609375
E1 spatial-flight (live),live,31206400,1219.0,395890.15625,395858.5794270833
E1 spatial-flight (live),live,31257600,1221.0,395404.1171875,395415.9270833333
E1 spatial-flight (live),live,31308800,1223.0,394953.5078125,395339.0546875
E1 spatial-flight (live),live,31360000,1225.0,395659.5390625,394730.3567708333
E1 spatial-flight (live),live,31411200,1227.0,393578.0234375,394368.0846354167
E1 spatial-flight (live),live,31462400,1229.0,393866.69140625,393613.8372395833
E1 spatial-flight (live),live,31513600,1231.0,393396.796875,393403.51171875
E1 spatial-flight (live),live,31564800,1233.0,392947.046875,393027.41015625
E1 spatial-flight (live),live,31616000,1235.0,392738.38671875,392692.8723958333
E1 spatial-flight (live),live,31667200,1237.0,392393.18359375,392865.2604166667
E1 spatial-flight (live),live,31718400,1239.0,393464.2109375,392846.3893229167
E1 spatial-flight (live),live,31769600,1241.0,392681.7734375,393341.375
E1 spatial-flight (live),live,31820800,1243.0,393878.140625,392910.0286458333
E1 spatial-flight (live),live,31872000,1245.0,392170.171875,393074.328125
E1 spatial-flight (live),live,31923200,1247.0,393174.671875,392892.1028645833
E1 spatial-flight (live),live,31974400,1249.0,393331.46484375,393454.8033854167
E1 spatial-flight (live),live,32025600,1251.0,393858.2734375,393272.7369791667
E1 spatial-flight (live),live,32076800,1253.0,392628.47265625,393397.3372395833
E1 spatial-flight (live),live,32128000,1255.0,393705.265625,393477.9973958333
E1 spatial-flight (live),live,32179200,1257.0,394100.25390625,393383.0559895833
E1 spatial-flight (live),live,32230400,1259.0,392343.6484375,393057.7864583333
E1 spatial-flight (live),live,32281600,1261.0,392729.45703125,392608.6510416667
E1 spatial-flight (live),live,32332800,1263.0,392752.84765625,392558.6080729167
E1 spatial-flight (live),live,32384000,1265.0,392193.51953125,392463.7578125
E1 spatial-flight (live),live,32435200,1267.0,392444.90625,392498.6653645833
E1 spatial-flight (live),live,32486400,1269.0,392857.5703125,392592.7317708333
