series,environment_steps,raw_value,three_point_smoothed_value
Q1 Polar spatial + curriculum,87987200,485177.09375,482897.78125
Q1 Polar spatial + curriculum,88038400,481182.4375,482798.21875
Q1 Polar spatial + curriculum,88089600,482035.125,481684.0
Q1 Polar spatial + curriculum,88140800,481834.4375,482287.6145833333
Q1 Polar spatial + curriculum,88192000,482993.28125,482833.65625
Q1 Polar spatial + curriculum,88243200,483673.25,484130.5
Q1 Polar spatial + curriculum,88294400,485724.96875,485434.8125
Q1 Polar spatial + curriculum,88345600,486906.21875,486780.3333333333
Q1 Polar spatial + curriculum,88396800,487709.8125,487708.1770833333
Q1 Polar spatial + curriculum,88448000,488508.5,487960.8125
Q1 Polar spatial + curriculum,88499200,487664.125,488292.0208333333
Q1 Polar spatial + curriculum,88550400,488703.4375,487526.0520833333
Q1 Polar spatial + curriculum,88601600,486210.59375,486579.2291666667
Q1 Polar spatial + curriculum,88652800,484823.65625,484932.5729166667
Q1 Polar spatial + curriculum,88704000,483763.46875,483520.9479166667
Q1 Polar spatial + curriculum,88755200,481975.71875,482392.96875
Q1 Polar spatial + curriculum,88806400,481439.71875,482417.03125
Q1 Polar spatial + curriculum,88857600,483835.65625,482749.4895833333
Q1 Polar spatial + curriculum,88908800,482973.09375,484092.1666666667
Q1 Polar spatial + curriculum,88960000,485467.75,482859.4375
Q1 Polar spatial + curriculum,89011200,480137.46875,482356.34375
Q1 Polar spatial + curriculum,89062400,481463.8125,481461.2291666667
Q1 Polar spatial + curriculum,89113600,482782.40625,483162.2395833333
Q1 Polar spatial + curriculum,89164800,485240.5,484938.6354166667
Q1 Polar spatial + curriculum,89216000,486793.0,486280.2916666667
Q1 Polar spatial + curriculum,89267200,486807.375,487353.1354166667
Q1 Polar spatial + curriculum,89318400,488459.03125,487424.25
Q1 Polar spatial + curriculum,89369600,487006.34375,487977.5729166667
Q1 Polar spatial + curriculum,89420800,488467.34375,488422.0625
Q1 Polar spatial + curriculum,89472000,489792.5,490420.1145833333
Q1 Polar spatial + curriculum,89523200,493000.5,490805.65625
Q1 Polar spatial + curriculum,89574400,489623.96875,491161.5729166667
Q1 Polar spatial + curriculum,89625600,490860.25,490258.9166666667
Q1 Polar spatial + curriculum,89676800,490292.53125,490375.3854166667
Q1 Polar spatial + curriculum,89728000,489973.375,490483.9479166667
Q1 Polar spatial + curriculum,89779200,491185.9375,490570.3333333333
Q1 Polar spatial + curriculum,89830400,490551.6875,490457.59375
Q1 Polar spatial + curriculum,89881600,489635.15625,489849.9270833333
Q1 Polar spatial + curriculum,89932800,489362.9375,490813.7083333333
Q1 Polar spatial + curriculum,89984000,493443.03125,491338.625
Q1 Polar spatial + curriculum,90035200,491209.90625,492165.34375
Q1 Polar spatial + curriculum,90086400,491843.09375,492053.6770833333
Q1 Polar spatial + curriculum,90137600,493108.03125,492195.65625
Q1 Polar spatial + curriculum,90188800,491635.84375,491997.0625
Q1 Polar spatial + curriculum,90240000,491247.3125,491366.7916666667
Q1 Polar spatial + curriculum,90291200,491217.21875,492176.2291666667
Q1 Polar spatial + curriculum,90342400,494064.15625,492770.1458333333
Q1 Polar spatial + curriculum,90393600,493029.0625,493123.25
Q1 Polar spatial + curriculum,90444800,492276.53125,492241.1041666667
Q1 Polar spatial + curriculum,90496000,491417.71875,491729.4479166667
Q1 Polar spatial + curriculum,90547200,491494.09375,491133.8125
Q1 Polar spatial + curriculum,90598400,490489.625,491072.8333333333
Q1 Polar spatial + curriculum,90649600,491234.78125,490823.0625
Q1 Polar spatial + curriculum,90700800,490744.78125,490128.6458333333
Q1 Polar spatial + curriculum,90752000,488406.375,488725.875
Q1 Polar spatial + curriculum,90803200,487026.46875,487253.7916666667
Q1 Polar spatial + curriculum,90854400,486328.53125,487297.9583333333
Q1 Polar spatial + curriculum,90905600,488538.875,487726.15625
Q1 Polar spatial + curriculum,90956800,488311.0625,488741.7083333333
Q1 Polar spatial + curriculum,91008000,489375.1875,489199.1979166667
Q1 Polar spatial + curriculum,91059200,489911.34375,489752.34375
Q1 Polar spatial + curriculum,91110400,489970.5,490868.03125
Q1 Polar spatial + curriculum,91161600,492722.25,489942.625
Q1 Polar spatial + curriculum,91212800,487135.125,488865.65625
Q1 Polar spatial + curriculum,91264000,486739.59375,486711.2291666667
Q1 Polar spatial + curriculum,91315200,486258.96875,486434.0625
Q1 Polar spatial + curriculum,91366400,486303.625,486834.4270833333
Q1 Polar spatial + curriculum,91417600,487940.6875,486002.0833333333
Q1 Polar spatial + curriculum,91468800,483761.9375,484540.2291666667
Q1 Polar spatial + curriculum,91520000,481918.0625,482645.6666666667
Q1 Polar spatial + curriculum,91571200,482257.0,482271.9479166667
Q1 Polar spatial + curriculum,91622400,482640.78125,482497.0625
Q1 Polar spatial + curriculum,91673600,482593.40625,482918.5729166667
Q1 Polar spatial + curriculum,91724800,483521.53125,483771.2708333333
Q1 Polar spatial + curriculum,91776000,485198.875,485358.5625
Q1 Polar spatial + curriculum,91827200,487355.28125,486765.8125
Q1 Polar spatial + curriculum,91878400,487743.28125,487428.2291666667
Q1 Polar spatial + curriculum,91929600,487186.125,487937.5625
Q1 Polar spatial + curriculum,91980800,488883.28125,488631.9479166667
Q1 Polar spatial + curriculum,92032000,489826.4375,489149.9895833333
Q1 Polar spatial + curriculum,92083200,488740.25,489233.34375
Q1 Polar spatial + curriculum,92134400,489133.34375,488921.0208333333
Q1 Polar spatial + curriculum,92185600,488889.46875,489297.9479166667
Q1 Polar spatial + curriculum,92236800,489871.03125,489509.0833333333
Q1 Polar spatial + curriculum,92288000,489766.75,489331.15625
Q1 Polar spatial + curriculum,92339200,488355.6875,489536.5729166667
Q1 Polar spatial + curriculum,92390400,490487.28125,489087.6875
Q1 Polar spatial + curriculum,92441600,488420.09375,489765.5520833333
Q1 Polar spatial + curriculum,92492800,490389.28125,490320.8333333333
Q1 Polar spatial + curriculum,92544000,492153.125,491730.8333333333
Q1 Polar spatial + curriculum,92595200,492650.09375,491779.5208333333
Q1 Polar spatial + curriculum,92646400,490535.34375,491680.9166666667
Q1 Polar spatial + curriculum,92697600,491857.3125,490554.5520833333
Q1 Polar spatial + curriculum,92748800,489271.0,491540.6041666667
Q1 Polar spatial + curriculum,92800000,493493.5,491346.125
Q1 Polar spatial + curriculum,92851200,491273.875,492487.125
Q1 Polar spatial + curriculum,92902400,492694.0,491581.75
Q1 Polar spatial + curriculum,92953600,490777.375,491222.2291666667
Q1 Polar spatial + curriculum,93004800,490195.3125,490087.8645833333
Q1 Polar spatial + curriculum,93056000,489290.90625,489672.1041666667
Q1 Polar spatial + curriculum,93107200,489530.09375,489551.0208333333
Q1 Polar spatial + curriculum,93158400,489832.0625,490382.28125
Q1 Polar spatial + curriculum,93209600,491784.6875,491633.03125
Q1 Polar spatial + curriculum,93260800,493282.34375,493082.9791666667
Q1 Polar spatial + curriculum,93312000,494181.90625,493452.59375
Q1 Polar spatial + curriculum,93363200,492893.53125,492786.3125
Q1 Polar spatial + curriculum,93414400,491283.5,490219.3541666667
Q1 Polar spatial + curriculum,93465600,486481.03125,488168.8020833333
Q1 Polar spatial + curriculum,93516800,486741.875,486526.3645833333
Q1 Polar spatial + curriculum,93568000,486356.1875,485355.96875
Q1 Polar spatial + curriculum,93619200,482969.84375,485077.09375
Q1 Polar spatial + curriculum,93670400,485905.25,485605.15625
Q1 Polar spatial + curriculum,93721600,487940.375,487280.9895833333
Q1 Polar spatial + curriculum,93772800,487997.34375,488392.3229166667
Q1 Polar spatial + curriculum,93824000,489239.25,489186.1354166667
Q1 Polar spatial + curriculum,93875200,490321.8125,490549.15625
Q1 Polar spatial + curriculum,93926400,492086.40625,490647.9166666667
Q1 Polar spatial + curriculum,93977600,489535.53125,488757.0729166667
Q1 Polar spatial + curriculum,94028800,484649.28125,487963.2604166667
Q1 Polar spatial + curriculum,94080000,489704.96875,487881.5416666667
Q1 Polar spatial + curriculum,94131200,489290.375,489248.0208333333
Q1 Polar spatial + curriculum,94182400,488748.71875,488768.8541666667
Q1 Polar spatial + curriculum,94233600,488267.46875,488561.9583333333
Q1 Polar spatial + curriculum,94284800,488669.6875,488182.9479166667
Q1 Polar spatial + curriculum,94336000,487611.6875,488916.5520833333
Q1 Polar spatial + curriculum,94387200,490468.28125,490574.7083333333
Q1 Polar spatial + curriculum,94438400,493644.15625,492265.7604166667
Q1 Polar spatial + curriculum,94489600,492684.84375,492656.6458333333
Q1 Polar spatial + curriculum,94540800,491640.9375,491615.4895833333
Q1 Polar spatial + curriculum,94592000,490520.6875,491015.9166666667
Q1 Polar spatial + curriculum,94643200,490886.125,490055.8645833333
Q1 Polar spatial + curriculum,94694400,488760.78125,488573.7708333333
Q1 Polar spatial + curriculum,94745600,486074.40625,486566.25
Q1 Polar spatial + curriculum,94796800,484863.5625,486419.0833333333
Q1 Polar spatial + curriculum,94848000,488319.28125,486444.59375
Q1 Polar spatial + curriculum,94899200,486150.9375,487374.0208333333
Q1 Polar spatial + curriculum,94950400,487651.84375,487504.6666666667
Q1 Polar spatial + curriculum,95001600,488711.21875,487062.8854166667
Q1 Polar spatial + curriculum,95052800,484825.59375,486386.4479166667
Q1 Polar spatial + curriculum,95104000,485622.53125,485224.0625
MAPPO strict 1+5 reference,25600,90780.0546875,93380.3671875
MAPPO strict 1+5 reference,76800,95980.6796875,94596.984375
MAPPO strict 1+5 reference,128000,97030.21875,98762.72916666667
MAPPO strict 1+5 reference,179200,103277.2890625,105007.0625
MAPPO strict 1+5 reference,230400,114713.6796875,114478.50520833333
MAPPO strict 1+5 reference,281600,125444.546875,126191.6640625
MAPPO strict 1+5 reference,332800,138416.765625,136016.96875
MAPPO strict 1+5 reference,384000,144189.59375,146393.6875
MAPPO strict 1+5 reference,435200,156574.703125,154602.734375
MAPPO strict 1+5 reference,486400,163043.90625,164804.921875
MAPPO strict 1+5 reference,537600,174796.15625,170966.05208333334
MAPPO strict 1+5 reference,588800,175058.09375,178577.23958333334
MAPPO strict 1+5 reference,640000,185877.46875,184275.29166666666
MAPPO strict 1+5 reference,691200,191890.3125,190945.55729166666
MAPPO strict 1+5 reference,742400,195068.890625,195993.03645833334
MAPPO strict 1+5 reference,793600,201019.90625,198591.171875
MAPPO strict 1+5 reference,844800,199684.71875,203440.50520833334
MAPPO strict 1+5 reference,896000,209616.890625,206606.36979166666
MAPPO strict 1+5 reference,947200,210517.5,211685.25520833334
MAPPO strict 1+5 reference,998400,214921.375,217650.06770833334
MAPPO strict 1+5 reference,1049600,227511.328125,226046.30208333334
MAPPO strict 1+5 reference,1100800,235706.203125,234441.953125
MAPPO strict 1+5 reference,1152000,240108.328125,240849.03125
MAPPO strict 1+5 reference,1203200,246732.5625,246144.15104166666
MAPPO strict 1+5 reference,1254400,251591.5625,249937.36979166666
MAPPO strict 1+5 reference,1305600,251487.984375,255524.91145833334
MAPPO strict 1+5 reference,1356800,263495.1875,257886.08854166666
MAPPO strict 1+5 reference,1408000,258675.09375,262463.9375
MAPPO strict 1+5 reference,1459200,265221.53125,265289.2604166667
MAPPO strict 1+5 reference,1510400,271971.15625,267030.1875
MAPPO strict 1+5 reference,1561600,263897.875,267891.1458333333
MAPPO strict 1+5 reference,1612800,267804.40625,268273.5104166667
MAPPO strict 1+5 reference,1664000,273118.25,273597.21875
MAPPO strict 1+5 reference,1715200,279869.0,276888.9791666667
MAPPO strict 1+5 reference,1766400,277679.6875,280097.7083333333
MAPPO strict 1+5 reference,1817600,282744.4375,280641.2083333333
MAPPO strict 1+5 reference,1868800,281499.5,283067.7708333333
MAPPO strict 1+5 reference,1920000,284959.375,284657.21875
MAPPO strict 1+5 reference,1971200,287512.78125,287909.21875
MAPPO strict 1+5 reference,2022400,291255.5,291183.15625
MAPPO strict 1+5 reference,2073600,294781.1875,294436.3020833333
MAPPO strict 1+5 reference,2124800,297272.21875,296460.7083333333
MAPPO strict 1+5 reference,2176000,297328.71875,298777.0416666667
MAPPO strict 1+5 reference,2227200,301730.1875,300252.6145833333
MAPPO strict 1+5 reference,2278400,301698.9375,302314.0208333333
MAPPO strict 1+5 reference,2329600,303512.9375,302850.3854166667
MAPPO strict 1+5 reference,2380800,303339.28125,304276.8854166667
MAPPO strict 1+5 reference,2432000,305978.4375,305360.8229166667
MAPPO strict 1+5 reference,2483200,306764.75,308344.59375
MAPPO strict 1+5 reference,2534400,312290.59375,309361.28125
MAPPO strict 1+5 reference,2585600,309028.5,311166.5729166667
MAPPO strict 1+5 reference,2636800,312180.625,311100.9791666667
MAPPO strict 1+5 reference,2688000,312093.8125,312091.0520833333
MAPPO strict 1+5 reference,2739200,311998.71875,313353.3333333333
MAPPO strict 1+5 reference,2790400,315967.46875,313954.9895833333
MAPPO strict 1+5 reference,2841600,313898.78125,315756.7395833333
MAPPO strict 1+5 reference,2892800,317403.96875,314465.0833333333
MAPPO strict 1+5 reference,2944000,312092.5,314612.2291666667
MAPPO strict 1+5 reference,2995200,314340.21875,314666.875
MAPPO strict 1+5 reference,3046400,317567.90625,317810.6979166667
MAPPO strict 1+5 reference,3097600,321523.96875,320628.8854166667
MAPPO strict 1+5 reference,3148800,322794.78125,324558.2708333333
MAPPO strict 1+5 reference,3200000,329356.0625,324118.0520833333
MAPPO strict 1+5 reference,3251200,320203.3125,324952.2604166667
MAPPO strict 1+5 reference,3302400,325297.40625,322970.6770833333
MAPPO strict 1+5 reference,3353600,323411.3125,322996.5
MAPPO strict 1+5 reference,3404800,320280.78125,323342.9479166667
MAPPO strict 1+5 reference,3456000,326336.75,325285.9583333333
MAPPO strict 1+5 reference,3507200,329240.34375,327711.0416666667
MAPPO strict 1+5 reference,3558400,327556.03125,327153.7708333333
MAPPO strict 1+5 reference,3609600,324664.9375,329072.4479166667
MAPPO strict 1+5 reference,3660800,334996.375,332372.3333333333
MAPPO strict 1+5 reference,3712000,337455.6875,338295.96875
MAPPO strict 1+5 reference,3763200,342435.84375,338294.2083333333
MAPPO strict 1+5 reference,3814400,334991.09375,335650.6770833333
MAPPO strict 1+5 reference,3865600,329525.09375,331358.6875
MAPPO strict 1+5 reference,3916800,329559.875,331336.8020833333
MAPPO strict 1+5 reference,3968000,334925.4375,333020.53125
MAPPO strict 1+5 reference,4019200,334576.28125,338366.6145833333
MAPPO strict 1+5 reference,4070400,345598.125,342568.34375
MAPPO strict 1+5 reference,4121600,347530.625,346390.4791666667
MAPPO strict 1+5 reference,4172800,346042.6875,345783.28125
MAPPO strict 1+5 reference,4224000,343776.53125,343250.90625
MAPPO strict 1+5 reference,4275200,339933.5,341372.9895833333
MAPPO strict 1+5 reference,4326400,340408.9375,341576.6979166667
MAPPO strict 1+5 reference,4377600,344387.65625,343252.4895833333
MAPPO strict 1+5 reference,4428800,344960.875,344042.7291666667
MAPPO strict 1+5 reference,4480000,342779.65625,344098.3958333333
MAPPO strict 1+5 reference,4531200,344554.65625,343833.9791666667
MAPPO strict 1+5 reference,4582400,344167.625,347149.5104166667
MAPPO strict 1+5 reference,4633600,352726.25,348571.375
MAPPO strict 1+5 reference,4684800,348820.25,351088.8854166667
MAPPO strict 1+5 reference,4736000,351720.15625,351860.8020833333
MAPPO strict 1+5 reference,4787200,355042.0,353776.8229166667
MAPPO strict 1+5 reference,4838400,354568.3125,355404.875
MAPPO strict 1+5 reference,4889600,356604.3125,352553.8958333333
MAPPO strict 1+5 reference,4940800,346489.0625,353354.375
MAPPO strict 1+5 reference,4992000,356969.75,354329.3854166667
MAPPO strict 1+5 reference,5043200,359529.34375,360258.6145833333
MAPPO strict 1+5 reference,5094400,364276.75,363411.4375
MAPPO strict 1+5 reference,5145600,366428.21875,364619.5520833333
MAPPO strict 1+5 reference,5196800,363153.6875,365065.375
MAPPO strict 1+5 reference,5248000,365614.21875,366008.3958333333
MAPPO strict 1+5 reference,5299200,369257.28125,365363.9583333333
MAPPO strict 1+5 reference,5350400,361220.375,362333.5625
MAPPO strict 1+5 reference,5401600,356523.03125,359303.9791666667
MAPPO strict 1+5 reference,5452800,360168.53125,360678.6875
MAPPO strict 1+5 reference,5504000,365344.5,361346.0416666667
MAPPO strict 1+5 reference,5555200,358525.09375,361864.9479166667
MAPPO strict 1+5 reference,5606400,361725.25,360931.5625
MAPPO strict 1+5 reference,5657600,362544.34375,361950.2291666667
MAPPO strict 1+5 reference,5708800,361581.09375,360677.03125
MAPPO strict 1+5 reference,5760000,357905.65625,359978.625
MAPPO strict 1+5 reference,5811200,360449.125,360131.3854166667
MAPPO strict 1+5 reference,5862400,362039.375,362761.6458333333
