episode,MAPPO_mean,MAPPO_std,DCPPO_mean,DCPPO_std,ARA_mean,ARA_std
275,502459.0972222222,4343.9837720659,477079.80902777775,16240.502986682806,497227.28125,2227.1746819237333
276,502543.23611111107,4502.164048777693,477602.5625,17726.602541606135,496808.1354166667,881.6963668964717
277,503133.8645833333,4781.3254421585125,478026.7604166667,18192.67061156207,496355.2638888888,2088.9014033843955
278,503890.93402777775,4593.366482978951,479247.55555555556,17019.15211872536,496810.14236111107,2703.1060583860535
279,504919.26736111107,3929.611660306561,480574.32986111107,15243.684760806414,497310.5590277778,2170.629955392658
280,504974.9895833333,3163.0324638384764,481280.5729166667,14283.705898132777,498319.28472222225,1725.758062640802
281,504636.3993055555,3445.299198156055,480728.6041666667,15002.3795255957,499204.10069444444,1947.7329358630982
282,503715.7430555555,2629.8232049377266,479758.09027777775,16180.249858317242,499014.89930555556,2259.924556751003
283,503969.2083333333,3237.0896778366787,480747.4826388888,15611.523445754596,497498.80555555556,236.50969094738483
284,504062.97222222225,3279.421875017931,481152.9270833333,14645.732247335905,496309.4270833333,2667.9903552077863
285,504981.86111111107,4953.135489302053,482664.9270833333,14617.877906044352,496553.27777777775,3265.395192278408
286,504306.37152777775,4517.039992947566,482328.5208333333,13895.057543300036,496521.29861111107,2446.4985505422455
287,504030.4236111112,4415.206343809196,482925.16319444444,12717.928384789886,496845.25694444444,3378.0061909986057
288,504160.76388888893,2318.184469639807,482600.4166666667,11845.645066782014,497275.43402777775,3855.9616987906325
289,505473.7777777778,1618.9734026562708,483649.43055555556,11484.691382482204,497545.3576388888,3045.893325481011
290,505618.3645833333,1196.9729690013858,483496.375,12093.916502572778,496692.84027777775,2741.0257163286838
291,506246.79513888893,2343.616753095032,483788.0243055555,10803.80564609123,496287.99305555556,2784.0718649743376
292,505369.8020833333,2856.6373288274663,482484.48611111107,10790.877249150904,497200.2256944445,1282.3097291889464
293,506085.55555555556,2762.087852305852,482733.73263888893,10649.893624162758,499234.3541666667,1638.6911558013494
294,505060.80555555556,2375.9827988774205,481754.96875,11170.492064905355,499668.7673611112,1716.7018472178029
295,506044.7673611112,2912.596179979591,482949.6145833333,11417.272159463446,498772.96180555556,1829.5884050560364
296,506115.04861111107,4891.0516364134155,482807.48611111107,10626.386999453067,497740.80555555556,2154.0497486337676
297,507360.4722222222,5439.271365620586,484014.9513888888,11765.2608617766,497151.34375,1215.018196389027
298,507384.75694444444,5825.069600821954,483835.3159722222,12861.772512210453,497569.1388888888,2260.6645317571374
299,507231.28125,3949.285601656963,483928.6770833333,15557.478109263919,497170.00347222225,2190.500526815482
300,507283.7708333333,5041.745477732844,484701.5625,14869.210125387619,496390.62152777775,1103.9286679593072
301,507183.39236111107,5170.077712313422,484983.94444444444,14692.320168814758,498003.3194444445,2024.8257351803666
302,507751.8125,4441.012043448214,485128.0416666667,13360.975146936766,497474.2708333333,2331.3850590857737
303,507878.75347222225,3610.364438702069,484772.3020833333,14345.829893075961,498757.0347222222,1571.2745565380978
304,508607.3055555555,3062.4642308769535,485150.6875,13400.661298498973,498206.98611111107,3415.0760214756733
305,509232.66319444444,4055.9393495328873,485862.3333333333,13538.148212112645,500135.7986111112,2834.4668405189364
306,509914.38194444444,4207.363517072555,486718.62847222225,12458.737966500405,499896.33680555556,1442.3937697205013
307,510361.1041666667,5042.520992451087,487442.7604166667,12318.565397477578,498914.5416666667,1721.2167905343301
308,509982.5729166667,5565.7235507078185,487266.10763888893,12394.090383417733,498519.95138888893,1520.3265392156525
309,509794.6979166667,5250.600594438905,486405.60069444444,11918.003317092402,499077.40972222225,941.8140722992949
310,509610.05902777775,4330.228199656912,485661.53819444444,11524.747126058324,500878.75,1564.6679185760318
311,509864.4895833333,4370.776425255622,485455.94444444444,12012.45013042697,499735.1666666667,2051.6872053946986
312,510130.2152777778,4558.742696073472,487138.47222222225,12895.228784249948,500162.8645833333,2433.2571210016754
313,511005.8020833333,3551.144075155642,487085.84375,13245.158853816194,499668.3333333333,2574.783607433564
314,511669.7083333333,4523.611693213351,488269.9340277778,14274.496726727704,501979.4930555555,2724.007299717891
315,510961.76736111107,5631.074170187161,486179.5,16118.90064045559,501292.04513888893,3539.1713706938067
316,511427.35763888893,5536.79117871325,487792.2916666667,14730.81873555913,502383.74652777775,2677.9210983520156
317,510819.75694444444,4058.449064570732,487625.56597222225,12230.818535841214,501723.78819444444,2969.20601918554
318,512314.8645833333,3298.6606870415794,488923.9236111112,9326.971121707064,502278.30555555556,3152.2406359862266
319,511051.61805555556,3461.377044218854,487639.4722222222,11471.651875139605,500381.21527777775,1869.1736108950352
320,511960.2083333333,2402.7862186022057,487325.96875,11077.307629759483,498921.74652777775,2335.54121660274
321,512241.3055555555,2734.58533679768,487858.4583333333,12688.5333076887,498525.16319444444,1948.3229077373142
322,512642.2916666667,4152.951750799201,488266.1041666667,13049.30555555372,498692.5729166667,1281.0211405105288
323,512798.77777777775,6534.7877773465725,489354.5138888888,13962.757251731564,499803.22222222225,531.0191169379436
324,511936.4236111112,6999.176434078003,488981.3229166667,12523.534652413946,499175.71180555556,1924.416253604409
325,512803.5034722222,4795.700907439127,489630.63888888893,11290.907853906196,500323.7708333333,2809.443271923348
326,512409.4166666667,3722.2592805715553,488590.0034722222,11719.952960892222,499375.6145833333,2467.6488510313698
327,512189.2951388888,3674.3997115248035,488394.62152777775,12916.035910108836,500869.9791666667,3086.020356552905
328,511664.9166666667,6359.149068271979,488481.9930555555,13748.685997632449,500410.78819444444,4126.2631496313525
329,511739.71527777775,4766.4551976139055,489158.1458333333,13704.257315345958,501711.36805555556,5080.246471243952
330,513692.6215277778,4589.274120814996,491509.63194444444,13488.796412714693,501821.8333333333,5180.316385873299
331,514211.94097222225,3292.71387707033,492604.99652777775,14342.558976549628,502420.54861111107,4472.41991111793
332,516095.125,4588.946021473699,493539.93055555556,15798.402594417608,502908.23263888893,2676.3302078071697
333,515426.375,3795.795930297906,491814.14930555556,16932.229502328504,502749.86111111107,2949.5502737016423
334,515414.7743055555,4269.732812149449,491022.42013888893,16438.296141393555,501587.07986111107,3131.5828454779307
335,514480.29861111107,4622.670573212346,490382.3229166667,15229.643390812103,500103.96875,2828.0389715468145
336,515544.09375,4543.791599754177,491588.6666666667,13653.669388942742,499060.3472222222,1390.4242082072703
337,516705.9895833333,5945.236753277134,492327.0104166667,15334.354580273493,499622.1354166667,1006.9478436065566
338,516792.0625,6434.682490359273,493160.75347222225,16586.183409761572,500438.98611111107,2663.12767571895
339,516223.74305555556,7259.840382746522,491723.6041666667,18249.777598150205,501403.71875,3512.318614135187
340,517041.63194444444,5478.228653789116,491409.9270833333,18584.72387971717,502135.31944444444,1361.7900902191723
341,518246.0520833333,5192.888550544138,491482.375,19165.44950247565,503217.38194444444,1473.685953091455
342,518643.8194444445,4789.755627795055,491694.1631944445,17630.44814918545,502832.90625,3306.654383417116
343,517004.73263888893,4760.311531939127,491132.1041666667,16007.80564898718,502994.9583333333,2576.271211825191
344,516207.39236111107,6801.078864900694,490338.6458333333,15777.733819618943,502690.7847222222,1208.4456222221065
345,515555.8368055555,6547.386430379771,491047.0104166667,15973.895169517007,503210.125,2279.13935388874
346,517328.93055555556,5552.26303790178,492690.5451388888,15192.267346153647,504332.03472222225,1617.9059634034227
347,518591.23263888893,3166.5377168155255,494137.7777777778,14266.728296838992,504855.9270833333,1836.6798690884566
348,519262.9791666667,3811.6879060519145,495072.3125,15814.119071027058,506195.1875,2982.4862771961125
349,518480.0833333333,5386.526058172284,494566.6180555555,16285.47237175298,505168.5,2625.824145571783
350,515534.25694444444,5710.384894988044,493130.82986111107,14885.46268166047,504238.21875,3204.6082777229162
351,515222.32986111107,5316.764979022331,492990.25,13304.268762217233,502354.9479166667,2402.0813700438275
352,515322.75347222225,5966.103469643823,492635.97222222225,11269.650685301689,503224.5416666667,4890.53316517212
353,517351.93055555556,5133.521000741454,493416.8194444445,11350.792258310097,504220.9270833333,5217.237639812648
354,517391.4375,4462.619282892133,493319.47569444444,10121.8631567101,505381.3298611112,4108.494339587913
355,516949.7604166667,3192.1156533731155,493398.02430555556,10080.0969474333,505135.15972222225,1301.101169756764
356,516912.96527777775,4044.6900200273803,493909.3715277778,9254.95478905156,505559.17361111107,1776.4196316214232
357,517901.72222222225,4813.992613614392,494554.66319444444,10245.210406712687,505963.8333333333,3628.403113548072
358,518473.7048611112,4271.0693764716925,496087.25694444444,10336.795172304268,505685.1354166667,4040.799844330897
359,518682.4305555555,4659.366547754984,496147.05555555556,11122.374976109832,505488.6145833333,4524.068714678703
360,518180.15625,4234.588639687935,496194.00347222225,10134.482232866738,504922.3611111112,4924.669836961097
361,518995.09722222225,5328.459205532795,495978.52430555556,10714.000847158915,505479.89236111107,5419.598719461093
362,519466.0833333333,5473.201613737831,496265.6979166667,9810.53916269991,504621.36111111107,4459.154640475602
363,519302.39930555556,4806.20591985023,496129.625,9260.026420213924,505485.71180555556,3508.1258552400495
364,519808.98263888893,4690.856447283425,497061.71875,10067.697987832045,506158.78125,5319.764096399495
365,519839.81597222225,3786.9688484698254,498640.6979166667,9659.31124318439,506394.0625,6577.607213027491
366,520102.70138888893,3836.5938031892197,499421.23263888893,9358.89554176958,505445.15972222225,7850.011556563919
367,519254.20486111107,2643.794460987055,499115.75347222225,8241.476722757841,505189.40277777775,5576.01532571239
368,518823.9236111112,3052.4148460517818,497626.4895833333,7671.045594812146,505652.6840277778,3821.846501783653
369,519636.77777777775,1738.7033767829464,497524.7395833333,8487.953317468897,506317.9375,2771.5067608768227
370,518704.6979166667,725.3116915597178,496628.17013888893,8471.30212688526,506261.53125,2248.902566734687
371,519547.7777777778,499.76459522840105,497398.63888888893,9345.496826856826,506517.9826388888,3610.022862736549
372,520398.9791666667,743.6006588072968,498527.1180555555,9158.770100222731,507547.4930555555,4256.235181237641
373,521664.0625,2627.0001259787346,499045.2118055555,9685.723912458454,506386.72569444444,4670.561845846144
374,522183.1527777778,2295.565515665252,499152.95486111107,10706.222349006426,505738.18402777775,4331.516960346624
375,520912.59722222225,678.4697304717158,497581.96875,11429.147994861873,504100.6111111112,3885.9015226456063
376,521489.49652777775,1890.9539115105883,498001.37152777775,11707.72389199352,505258.76736111107,4027.366622110556
377,522151.125,1574.6457055419708,497366.5486111112,10421.914884410251,505326.08680555556,2530.81877331017
378,523745.0729166667,1586.1136973482792,497579.96875,9454.398923321465,505699.1805555555,2099.0721759949597
379,523574.18402777775,202.03945623677853,496971.72222222225,9126.991679053914,505500.3611111112,1779.346533353371
380,522763.1111111112,2068.5680396944053,497810.1458333333,10981.315085194738,506367.9375,2282.431234583688
381,522277.6527777778,2866.3948123188393,499080.42013888893,12073.228819242242,507801.0729166667,2257.6646338547125
382,522667.3854166667,3552.198682893089,499477.2118055555,11999.221347053453,507686.17361111107,3764.028503552658
383,523182.4722222222,2956.342517442751,500021.30555555556,11640.659248897853,507477.1875,4670.997289706656
384,523523.9166666667,3575.818794091407,499837.81597222225,10083.413202686732,506655.6354166667,6224.097595478247
385,523991.77777777775,3136.19005718679,500277.6631944445,10297.681368829062,507393.94097222225,5369.113840507365
386,525068.5868055556,2847.4666982206045,501495.0,9591.013182634364,508039.48611111107,4740.4453642050275
387,526071.8854166666,1767.967635819885,502005.43402777775,8748.047044743276,508419.0173611112,3012.518918154886
388,525688.3958333334,1071.1133331543108,502666.2916666667,7895.875636787511,507336.6319444445,2488.213947880455
389,524549.4618055556,1022.8111169095823,500815.4270833333,8909.86743029513,507273.3020833333,757.725309059085
390,523778.53472222225,2763.0321111600842,500880.5798611112,11220.47973772694,507801.4479166667,1093.359098351057
391,524066.3923611112,5479.007953483303,500538.86111111107,11545.9115704127,508862.0,2200.0579480363517
392,524539.8263888889,4808.584707121381,501325.38194444444,10843.688518759503,508846.24652777775,2735.2007940002686
393,524732.1423611111,4517.778048448711,501810.0104166667,10770.785874996198,508481.64930555556,2120.0173488672353
394,525179.7743055555,4147.098361494993,502218.8506944445,11574.301753964828,507545.18055555556,1579.8681325431621
395,525516.5277777778,4495.921431082565,501714.51736111107,11154.54772589766,507772.49652777775,2256.6593344382436
396,526484.1388888889,3455.2582404152095,501160.40625,10208.660055236063,508538.4340277778,1947.9377410383415
397,526512.2118055555,1951.0294081728239,500093.1111111112,10833.601320915785,508779.5104166667,2656.0296332814187
398,525583.3715277778,3916.4199929847755,500425.98263888893,9731.009220099384,509288.22569444444,3456.7243747401217
399,524820.1736111111,4070.2002501761076,500105.37152777775,8800.847848118903,508703.8715277778,4186.772471850785
