series,segment,cumulative_steps,learning_episode,raw_value,three_point_smoothed_value
DC-PPO strict 1+5 (stitched 100M),50-100M,79824000,3118.125,473229.9375,473917.5833333333
DC-PPO strict 1+5 (stitched 100M),50-100M,79875200,3120.125,474596.09375,473998.8645833333
DC-PPO strict 1+5 (stitched 100M),50-100M,79926400,3122.125,474170.5625,474773.7708333333
DC-PPO strict 1+5 (stitched 100M),50-100M,79977600,3124.125,475554.65625,474621.875
DC-PPO strict 1+5 (stitched 100M),50-100M,80028800,3126.125,474140.40625,473914.5625
DC-PPO strict 1+5 (stitched 100M),50-100M,80080000,3128.125,472048.625,473366.6458333333
DC-PPO strict 1+5 (stitched 100M),50-100M,80131200,3130.125,473910.90625,474307.3333333333
DC-PPO strict 1+5 (stitched 100M),50-100M,80182400,3132.125,476962.46875,476028.9895833333
DC-PPO strict 1+5 (stitched 100M),50-100M,80233600,3134.125,477213.59375,477151.40625
DC-PPO strict 1+5 (stitched 100M),50-100M,80284800,3136.125,477278.15625,476703.5833333333
DC-PPO strict 1+5 (stitched 100M),50-100M,80336000,3138.125,475619.0,476492.3125
DC-PPO strict 1+5 (stitched 100M),50-100M,80387200,3140.125,476579.78125,476190.3854166667
DC-PPO strict 1+5 (stitched 100M),50-100M,80438400,3142.125,476372.375,476961.4166666667
DC-PPO strict 1+5 (stitched 100M),50-100M,80489600,3144.125,477932.09375,477625.5208333333
DC-PPO strict 1+5 (stitched 100M),50-100M,80540800,3146.125,478572.09375,479286.59375
DC-PPO strict 1+5 (stitched 100M),50-100M,80592000,3148.125,481355.59375,479874.2708333333
DC-PPO strict 1+5 (stitched 100M),50-100M,80643200,3150.125,479695.125,480616.6354166667
DC-PPO strict 1+5 (stitched 100M),50-100M,80694400,3152.125,480799.1875,480624.0208333333
DC-PPO strict 1+5 (stitched 100M),50-100M,80745600,3154.125,481377.75,481208.6875
DC-PPO strict 1+5 (stitched 100M),50-100M,80796800,3156.125,481449.125,481044.75
DC-PPO strict 1+5 (stitched 100M),50-100M,80848000,3158.125,480307.375,480391.9479166667
DC-PPO strict 1+5 (stitched 100M),50-100M,80899200,3160.125,479419.34375,479766.3958333333
DC-PPO strict 1+5 (stitched 100M),50-100M,80950400,3162.125,479572.46875,480449.3020833333
DC-PPO strict 1+5 (stitched 100M),50-100M,81001600,3164.125,482356.09375,480945.0625
DC-PPO strict 1+5 (stitched 100M),50-100M,81052800,3166.125,480906.625,481718.375
DC-PPO strict 1+5 (stitched 100M),50-100M,81104000,3168.125,481892.40625,481784.3125
DC-PPO strict 1+5 (stitched 100M),50-100M,81155200,3170.125,482553.90625,481485.8333333333
DC-PPO strict 1+5 (stitched 100M),50-100M,81206400,3172.125,480011.1875,481072.9479166667
DC-PPO strict 1+5 (stitched 100M),50-100M,81257600,3174.125,480653.75,479886.0625
DC-PPO strict 1+5 (stitched 100M),50-100M,81308800,3176.125,478993.25,479499.75
DC-PPO strict 1+5 (stitched 100M),50-100M,81360000,3178.125,478852.25,478972.8125
DC-PPO strict 1+5 (stitched 100M),50-100M,81411200,3180.125,479072.9375,479104.7395833333
DC-PPO strict 1+5 (stitched 100M),50-100M,81462400,3182.125,479389.03125,479190.21875
DC-PPO strict 1+5 (stitched 100M),50-100M,81513600,3184.125,479108.6875,479897.3020833333
DC-PPO strict 1+5 (stitched 100M),50-100M,81564800,3186.125,481194.1875,480127.8541666667
DC-PPO strict 1+5 (stitched 100M),50-100M,81616000,3188.125,480080.6875,481038.0520833333
DC-PPO strict 1+5 (stitched 100M),50-100M,81667200,3190.125,481839.28125,481291.2395833333
DC-PPO strict 1+5 (stitched 100M),50-100M,81718400,3192.125,481953.75,482657.0
DC-PPO strict 1+5 (stitched 100M),50-100M,81769600,3194.125,484177.96875,483662.5208333333
DC-PPO strict 1+5 (stitched 100M),50-100M,81820800,3196.125,484855.84375,484301.15625
DC-PPO strict 1+5 (stitched 100M),50-100M,81872000,3198.125,483869.65625,484826.7083333333
DC-PPO strict 1+5 (stitched 100M),50-100M,81923200,3200.125,485754.625,484795.4375
DC-PPO strict 1+5 (stitched 100M),50-100M,81974400,3202.125,484762.03125,484708.28125
DC-PPO strict 1+5 (stitched 100M),50-100M,82025600,3204.125,483608.1875,483183.78125
DC-PPO strict 1+5 (stitched 100M),50-100M,82076800,3206.125,481181.125,481943.5625
DC-PPO strict 1+5 (stitched 100M),50-100M,82128000,3208.125,481041.375,480758.4270833333
DC-PPO strict 1+5 (stitched 100M),50-100M,82179200,3210.125,480052.78125,480186.6979166667
DC-PPO strict 1+5 (stitched 100M),50-100M,82230400,3212.125,479465.9375,479471.1666666667
DC-PPO strict 1+5 (stitched 100M),50-100M,82281600,3214.125,478894.78125,479601.3958333333
DC-PPO strict 1+5 (stitched 100M),50-100M,82332800,3216.125,480443.46875,479638.1770833333
DC-PPO strict 1+5 (stitched 100M),50-100M,82384000,3218.125,479576.28125,479926.34375
DC-PPO strict 1+5 (stitched 100M),50-100M,82435200,3220.125,479759.28125,479529.3020833333
DC-PPO strict 1+5 (stitched 100M),50-100M,82486400,3222.125,479252.34375,479261.15625
DC-PPO strict 1+5 (stitched 100M),50-100M,82537600,3224.125,478771.84375,479412.6354166667
DC-PPO strict 1+5 (stitched 100M),50-100M,82588800,3226.125,480213.71875,478955.4479166667
DC-PPO strict 1+5 (stitched 100M),50-100M,82640000,3228.125,477880.78125,479385.3229166667
DC-PPO strict 1+5 (stitched 100M),50-100M,82691200,3230.125,480061.46875,479319.25
DC-PPO strict 1+5 (stitched 100M),50-100M,82742400,3232.125,480015.5,479636.0833333333
DC-PPO strict 1+5 (stitched 100M),50-100M,82793600,3234.125,478831.28125,479959.6770833333
DC-PPO strict 1+5 (stitched 100M),50-100M,82844800,3236.125,481032.25,479214.7395833333
DC-PPO strict 1+5 (stitched 100M),50-100M,82896000,3238.125,477780.6875,479342.6041666667
DC-PPO strict 1+5 (stitched 100M),50-100M,82947200,3240.125,479214.875,478376.8125
DC-PPO strict 1+5 (stitched 100M),50-100M,82998400,3242.125,478134.875,478520.5208333333
DC-PPO strict 1+5 (stitched 100M),50-100M,83049600,3244.125,478211.8125,477935.15625
DC-PPO strict 1+5 (stitched 100M),50-100M,83100800,3246.125,477458.78125,477455.1145833333
DC-PPO strict 1+5 (stitched 100M),50-100M,83152000,3248.125,476694.75,477346.2916666667
DC-PPO strict 1+5 (stitched 100M),50-100M,83203200,3250.125,477885.34375,477650.375
DC-PPO strict 1+5 (stitched 100M),50-100M,83254400,3252.125,478371.03125,478281.21875
DC-PPO strict 1+5 (stitched 100M),50-100M,83305600,3254.125,478587.28125,479008.6770833333
DC-PPO strict 1+5 (stitched 100M),50-100M,83356800,3256.125,480067.71875,479070.65625
DC-PPO strict 1+5 (stitched 100M),50-100M,83408000,3258.125,478556.96875,479181.1458333333
DC-PPO strict 1+5 (stitched 100M),50-100M,83459200,3260.125,478918.75,478633.5625
DC-PPO strict 1+5 (stitched 100M),50-100M,83510400,3262.125,478424.96875,478864.1666666667
DC-PPO strict 1+5 (stitched 100M),50-100M,83561600,3264.125,479248.78125,479238.875
DC-PPO strict 1+5 (stitched 100M),50-100M,83612800,3266.125,480042.875,479565.125
DC-PPO strict 1+5 (stitched 100M),50-100M,83664000,3268.125,479403.71875,479913.0416666667
DC-PPO strict 1+5 (stitched 100M),50-100M,83715200,3270.125,480292.53125,480246.4791666667
DC-PPO strict 1+5 (stitched 100M),50-100M,83766400,3272.125,481043.1875,480539.28125
DC-PPO strict 1+5 (stitched 100M),50-100M,83817600,3274.125,480282.125,480701.03125
DC-PPO strict 1+5 (stitched 100M),50-100M,83868800,3276.125,480777.78125,480574.5416666667
DC-PPO strict 1+5 (stitched 100M),50-100M,83920000,3278.125,480663.71875,481651.4270833333
DC-PPO strict 1+5 (stitched 100M),50-100M,83971200,3280.125,483512.78125,482391.03125
DC-PPO strict 1+5 (stitched 100M),50-100M,84022400,3282.125,482996.59375,483142.6979166667
DC-PPO strict 1+5 (stitched 100M),50-100M,84073600,3284.125,482918.71875,481988.9791666667
DC-PPO strict 1+5 (stitched 100M),50-100M,84124800,3286.125,480051.625,481247.1354166667
DC-PPO strict 1+5 (stitched 100M),50-100M,84176000,3288.125,480771.0625,479782.6979166667
DC-PPO strict 1+5 (stitched 100M),50-100M,84227200,3290.125,478525.40625,480654.7291666667
DC-PPO strict 1+5 (stitched 100M),50-100M,84278400,3292.125,482667.71875,480672.4895833333
DC-PPO strict 1+5 (stitched 100M),50-100M,84329600,3294.125,480824.34375,481438.5104166667
DC-PPO strict 1+5 (stitched 100M),50-100M,84380800,3296.125,480823.46875,479886.0208333333
DC-PPO strict 1+5 (stitched 100M),50-100M,84432000,3298.125,478010.25,479119.40625
DC-PPO strict 1+5 (stitched 100M),50-100M,84483200,3300.125,478524.5,477649.8125
DC-PPO strict 1+5 (stitched 100M),50-100M,84534400,3302.125,476414.6875,477262.4479166667
DC-PPO strict 1+5 (stitched 100M),50-100M,84585600,3304.125,476848.15625,476581.8854166667
DC-PPO strict 1+5 (stitched 100M),50-100M,84636800,3306.125,476482.8125,477081.53125
DC-PPO strict 1+5 (stitched 100M),50-100M,84688000,3308.125,477913.625,478091.2604166667
DC-PPO strict 1+5 (stitched 100M),50-100M,84739200,3310.125,479877.34375,478538.3541666667
DC-PPO strict 1+5 (stitched 100M),50-100M,84790400,3312.125,477824.09375,479003.9479166667
DC-PPO strict 1+5 (stitched 100M),50-100M,84841600,3314.125,479310.40625,478265.6458333333
DC-PPO strict 1+5 (stitched 100M),50-100M,84892800,3316.125,477662.4375,478501.03125
DC-PPO strict 1+5 (stitched 100M),50-100M,84944000,3318.125,478530.25,477200.0416666667
DC-PPO strict 1+5 (stitched 100M),50-100M,84995200,3320.125,475407.4375,476797.71875
DC-PPO strict 1+5 (stitched 100M),50-100M,85046400,3322.125,476455.46875,476269.2604166667
DC-PPO strict 1+5 (stitched 100M),50-100M,85097600,3324.125,476944.875,476448.84375
DC-PPO strict 1+5 (stitched 100M),50-100M,85148800,3326.125,475946.1875,475605.3125
DC-PPO strict 1+5 (stitched 100M),50-100M,85200000,3328.125,473924.875,474900.6041666667
DC-PPO strict 1+5 (stitched 100M),50-100M,85251200,3330.125,474830.75,473962.8229166667
DC-PPO strict 1+5 (stitched 100M),50-100M,85302400,3332.125,473132.84375,473730.1666666667
DC-PPO strict 1+5 (stitched 100M),50-100M,85353600,3334.125,473226.90625,472982.3125
DC-PPO strict 1+5 (stitched 100M),50-100M,85404800,3336.125,472587.1875,472957.90625
DC-PPO strict 1+5 (stitched 100M),50-100M,85456000,3338.125,473059.625,472279.8958333333
DC-PPO strict 1+5 (stitched 100M),50-100M,85507200,3340.125,471192.875,471779.5208333333
DC-PPO strict 1+5 (stitched 100M),50-100M,85558400,3342.125,471086.0625,469916.6770833333
DC-PPO strict 1+5 (stitched 100M),50-100M,85609600,3344.125,467471.09375,469587.1770833333
DC-PPO strict 1+5 (stitched 100M),50-100M,85660800,3346.125,470204.375,469389.0208333333
DC-PPO strict 1+5 (stitched 100M),50-100M,85712000,3348.125,470491.59375,470156.59375
DC-PPO strict 1+5 (stitched 100M),50-100M,85763200,3350.125,469773.8125,470556.6875
DC-PPO strict 1+5 (stitched 100M),50-100M,85814400,3352.125,471404.65625,471025.78125
DC-PPO strict 1+5 (stitched 100M),50-100M,85865600,3354.125,471898.875,471076.1666666667
DC-PPO strict 1+5 (stitched 100M),50-100M,85916800,3356.125,469924.96875,470656.03125
DC-PPO strict 1+5 (stitched 100M),50-100M,85968000,3358.125,470144.25,471181.0416666667
DC-PPO strict 1+5 (stitched 100M),50-100M,86019200,3360.125,473473.90625,471888.28125
DC-PPO strict 1+5 (stitched 100M),50-100M,86070400,3362.125,472046.6875,473056.34375
DC-PPO strict 1+5 (stitched 100M),50-100M,86121600,3364.125,473648.4375,474127.5416666667
DC-PPO strict 1+5 (stitched 100M),50-100M,86172800,3366.125,476687.5,476104.7291666667
DC-PPO strict 1+5 (stitched 100M),50-100M,86224000,3368.125,477978.25,478671.3125
DC-PPO strict 1+5 (stitched 100M),50-100M,86275200,3370.125,481348.1875,479300.71875
DC-PPO strict 1+5 (stitched 100M),50-100M,86326400,3372.125,478575.71875,480672.875
DC-PPO strict 1+5 (stitched 100M),50-100M,86377600,3374.125,482094.71875,480672.8958333333
DC-PPO strict 1+5 (stitched 100M),50-100M,86428800,3376.125,481348.25,482128.0208333333
DC-PPO strict 1+5 (stitched 100M),50-100M,86480000,3378.125,482941.09375,482143.5104166667
DC-PPO strict 1+5 (stitched 100M),50-100M,86531200,3380.125,482141.1875,482397.03125
DC-PPO strict 1+5 (stitched 100M),50-100M,86582400,3382.125,482108.8125,482353.5104166667
DC-PPO strict 1+5 (stitched 100M),50-100M,86633600,3384.125,482810.53125,481964.9375
DC-PPO strict 1+5 (stitched 100M),50-100M,86684800,3386.125,480975.46875,482965.75
DC-PPO strict 1+5 (stitched 100M),50-100M,86736000,3388.125,485111.25,483091.5
DC-PPO strict 1+5 (stitched 100M),50-100M,86787200,3390.125,483187.78125,482904.6875
DC-PPO strict 1+5 (stitched 100M),50-100M,86838400,3392.125,480415.03125,481518.7916666667
DC-PPO strict 1+5 (stitched 100M),50-100M,86889600,3394.125,480953.5625,481574.5729166667
DC-PPO strict 1+5 (stitched 100M),50-100M,86940800,3396.125,483355.125,482344.09375
DC-PPO strict 1+5 (stitched 100M),50-100M,86992000,3398.125,482723.59375,482811.8854166667
DC-PPO strict 1+5 (stitched 100M),50-100M,87043200,3400.125,482356.9375,483001.7395833333
DC-PPO strict 1+5 (stitched 100M),50-100M,87094400,3402.125,483924.6875,482608.8541666667
DC-PPO strict 1+5 (stitched 100M),50-100M,87145600,3404.125,481544.9375,482473.6041666667
DC-PPO strict 1+5 (stitched 100M),50-100M,87196800,3406.125,481951.1875,482040.1875
DC-PPO strict 1+5 (stitched 100M),50-100M,87248000,3408.125,482624.4375,481933.0625
DC-PPO strict 1+5 (stitched 100M),50-100M,87299200,3410.125,481223.5625,481921.9270833333
DC-PPO strict 1+5 (stitched 100M),50-100M,87350400,3412.125,481917.78125,482171.3958333333
DC-PPO strict 1+5 (stitched 100M),50-100M,87401600,3414.125,483372.84375,482655.1354166667
DC-PPO strict 1+5 (stitched 100M),50-100M,87452800,3416.125,482674.78125,483595.78125
DC-PPO strict 1+5 (stitched 100M),50-100M,87504000,3418.125,484739.71875,484061.8645833333
DC-PPO strict 1+5 (stitched 100M),50-100M,87555200,3420.125,484771.09375,485293.9479166667
DC-PPO strict 1+5 (stitched 100M),50-100M,87606400,3422.125,486371.03125,486581.3645833333
DC-PPO strict 1+5 (stitched 100M),50-100M,87657600,3424.125,488601.96875,487499.5625
DC-PPO strict 1+5 (stitched 100M),50-100M,87708800,3426.125,487525.6875,487421.0416666667
DC-PPO strict 1+5 (stitched 100M),50-100M,87760000,3428.125,486135.46875,487290.09375
DC-PPO strict 1+5 (stitched 100M),50-100M,87811200,3430.125,488209.125,487895.125
DC-PPO strict 1+5 (stitched 100M),50-100M,87862400,3432.125,489340.78125,488791.96875
DC-PPO strict 1+5 (stitched 100M),50-100M,87913600,3434.125,488826.0,488972.2291666667
DC-PPO strict 1+5 (stitched 100M),50-100M,87964800,3436.125,488749.90625,488455.15625
DC-PPO strict 1+5 (stitched 100M),50-100M,88016000,3438.125,487789.5625,487997.8020833333
DC-PPO strict 1+5 (stitched 100M),50-100M,88067200,3440.125,487453.9375,487807.46875
DC-PPO strict 1+5 (stitched 100M),50-100M,88118400,3442.125,488178.90625,488259.2395833333
DC-PPO strict 1+5 (stitched 100M),50-100M,88169600,3444.125,489144.875,489032.0
DC-PPO strict 1+5 (stitched 100M),50-100M,88220800,3446.125,489772.21875,489558.3125
DC-PPO strict 1+5 (stitched 100M),50-100M,88272000,3448.125,489757.84375,489748.28125
DC-PPO strict 1+5 (stitched 100M),50-100M,88323200,3450.125,489714.78125,489403.28125
DC-PPO strict 1+5 (stitched 100M),50-100M,88374400,3452.125,488737.21875,489012.2395833333
DC-PPO strict 1+5 (stitched 100M),50-100M,88425600,3454.125,488584.71875,488409.4583333333
DC-PPO strict 1+5 (stitched 100M),50-100M,88476800,3456.125,487906.4375,488147.4791666667
DC-PPO strict 1+5 (stitched 100M),50-100M,88528000,3458.125,487951.28125,488292.4895833333
DC-PPO strict 1+5 (stitched 100M),50-100M,88579200,3460.125,489019.75,488487.0
DC-PPO strict 1+5 (stitched 100M),50-100M,88630400,3462.125,488489.96875,489221.1145833333
DC-PPO strict 1+5 (stitched 100M),50-100M,88681600,3464.125,490153.625,490178.0
DC-PPO strict 1+5 (stitched 100M),50-100M,88732800,3466.125,491890.40625,490949.0625
DC-PPO strict 1+5 (stitched 100M),50-100M,88784000,3468.125,490803.15625,491055.2291666667
DC-PPO strict 1+5 (stitched 100M),50-100M,88835200,3470.125,490472.125,491861.8854166667
DC-PPO strict 1+5 (stitched 100M),50-100M,88886400,3472.125,494310.375,493221.0
DC-PPO strict 1+5 (stitched 100M),50-100M,88937600,3474.125,494880.5,494034.6041666667
DC-PPO strict 1+5 (stitched 100M),50-100M,88988800,3476.125,492912.9375,493079.6979166667
DC-PPO strict 1+5 (stitched 100M),50-100M,89040000,3478.125,491445.65625,491765.3645833333
DC-PPO strict 1+5 (stitched 100M),50-100M,89091200,3480.125,490937.5,490349.8020833333
DC-PPO strict 1+5 (stitched 100M),50-100M,89142400,3482.125,488666.25,489260.28125
DC-PPO strict 1+5 (stitched 100M),50-100M,89193600,3484.125,488177.09375,488814.2291666667
DC-PPO strict 1+5 (stitched 100M),50-100M,89244800,3486.125,489599.34375,488872.3229166667
DC-PPO strict 1+5 (stitched 100M),50-100M,89296000,3488.125,488840.53125,488262.2604166667
DC-PPO strict 1+5 (stitched 100M),50-100M,89347200,3490.125,486346.90625,487694.9791666667
DC-PPO strict 1+5 (stitched 100M),50-100M,89398400,3492.125,487897.5,486367.9479166667
DC-PPO strict 1+5 (stitched 100M),50-100M,89449600,3494.125,484859.4375,486699.3645833333
DC-PPO strict 1+5 (stitched 100M),50-100M,89500800,3496.125,487341.15625,486479.3333333333
DC-PPO strict 1+5 (stitched 100M),50-100M,89552000,3498.125,487237.40625,486867.2916666667
DC-PPO strict 1+5 (stitched 100M),50-100M,89603200,3500.125,486023.3125,486422.0208333333
DC-PPO strict 1+5 (stitched 100M),50-100M,89654400,3502.125,486005.34375,485751.4583333333
DC-PPO strict 1+5 (stitched 100M),50-100M,89705600,3504.125,485225.71875,485028.6354166667
DC-PPO strict 1+5 (stitched 100M),50-100M,89756800,3506.125,483854.84375,484345.40625
DC-PPO strict 1+5 (stitched 100M),50-100M,89808000,3508.125,483955.65625,483329.3333333333
DC-PPO strict 1+5 (stitched 100M),50-100M,89859200,3510.125,482177.5,483456.09375
DC-PPO strict 1+5 (stitched 100M),50-100M,89910400,3512.125,484235.125,483168.7604166667
DC-PPO strict 1+5 (stitched 100M),50-100M,89961600,3514.125,483093.65625,483737.28125
DC-PPO strict 1+5 (stitched 100M),50-100M,90012800,3516.125,483883.0625,483033.0
DC-PPO strict 1+5 (stitched 100M),50-100M,90064000,3518.125,482122.28125,481711.2708333333
DC-PPO strict 1+5 (stitched 100M),50-100M,90115200,3520.125,479128.46875,480512.90625
DC-PPO strict 1+5 (stitched 100M),50-100M,90166400,3522.125,480287.96875,478874.65625
DC-PPO strict 1+5 (stitched 100M),50-100M,90217600,3524.125,477207.53125,478481.0104166667
DC-PPO strict 1+5 (stitched 100M),50-100M,90268800,3526.125,477947.53125,477222.8125
DC-PPO strict 1+5 (stitched 100M),50-100M,90320000,3528.125,476513.375,477551.3125
DC-PPO strict 1+5 (stitched 100M),50-100M,90371200,3530.125,478193.03125,476848.0
DC-PPO strict 1+5 (stitched 100M),50-100M,90422400,3532.125,475837.59375,476874.8125
DC-PPO strict 1+5 (stitched 100M),50-100M,90473600,3534.125,476593.8125,477402.7604166667
DC-PPO strict 1+5 (stitched 100M),50-100M,90524800,3536.125,479776.875,478160.1145833333
DC-PPO strict 1+5 (stitched 100M),50-100M,90576000,3538.125,478109.65625,479016.96875
DC-PPO strict 1+5 (stitched 100M),50-100M,90627200,3540.125,479164.375,479281.8333333333
DC-PPO strict 1+5 (stitched 100M),50-100M,90678400,3542.125,480571.46875,479572.90625
DC-PPO strict 1+5 (stitched 100M),50-100M,90729600,3544.125,478982.875,480159.1041666667
DC-PPO strict 1+5 (stitched 100M),50-100M,90780800,3546.125,480922.96875,479872.0416666667
DC-PPO strict 1+5 (stitched 100M),50-100M,90832000,3548.125,479710.28125,480817.59375
DC-PPO strict 1+5 (stitched 100M),50-100M,90883200,3550.125,481819.53125,480811.4166666667
DC-PPO strict 1+5 (stitched 100M),50-100M,90934400,3552.125,480904.4375,480874.3958333333
DC-PPO strict 1+5 (stitched 100M),50-100M,90985600,3554.125,479899.21875,480041.34375
DC-PPO strict 1+5 (stitched 100M),50-100M,91036800,3556.125,479320.375,480503.3020833333
DC-PPO strict 1+5 (stitched 100M),50-100M,91088000,3558.125,482290.3125,480752.7916666667
