series,source_kind,learning_episode,mean,std
"DC-PPO (fixed 60, 3 seeds)",historical,9.0,172847.5837673611,1822.422192179342
"DC-PPO (fixed 60, 3 seeds)",historical,11.0,182665.26540798612,1799.7838891029219
"DC-PPO (fixed 60, 3 seeds)",historical,13.0,189541.568359375,1523.6458433369626
"DC-PPO (fixed 60, 3 seeds)",historical,15.0,195296.66536458334,1166.9902604001843
"DC-PPO (fixed 60, 3 seeds)",historical,17.0,200926.61197916666,1087.8697379000805
"DC-PPO (fixed 60, 3 seeds)",historical,19.0,206498.2371961806,2415.055239842505
"DC-PPO (fixed 60, 3 seeds)",historical,21.0,211876.40690104166,2005.782047978735
"DC-PPO (fixed 60, 3 seeds)",historical,23.0,218586.87934027778,2396.8786160489813
"DC-PPO (fixed 60, 3 seeds)",historical,25.0,223986.32921006947,3790.0058828362176
"DC-PPO (fixed 60, 3 seeds)",historical,27.0,230114.24522569447,3698.038829893608
"DC-PPO (fixed 60, 3 seeds)",historical,29.0,234730.60243055553,3035.874572834268
"DC-PPO (fixed 60, 3 seeds)",historical,31.0,239457.00607638888,3758.7232605546133
"DC-PPO (fixed 60, 3 seeds)",historical,33.0,243511.69487847225,3789.425731484887
"DC-PPO (fixed 60, 3 seeds)",historical,35.0,248960.65798611112,2807.6212920071293
"DC-PPO (fixed 60, 3 seeds)",historical,37.0,254707.41449652778,2132.364030712113
"DC-PPO (fixed 60, 3 seeds)",historical,39.0,259288.7052951389,1466.8698672143096
"DC-PPO (fixed 60, 3 seeds)",historical,41.0,263663.3645833334,3632.77100032875
"DC-PPO (fixed 60, 3 seeds)",historical,43.0,266510.1801215278,3635.903208817538
"DC-PPO (fixed 60, 3 seeds)",historical,45.0,270931.75954861107,4255.309849613726
"DC-PPO (fixed 60, 3 seeds)",historical,47.0,275170.55078125,2824.87489424846
"DC-PPO (fixed 60, 3 seeds)",historical,49.0,279217.0546875,1985.9344301039591
"DC-PPO (fixed 60, 3 seeds)",historical,51.0,282509.13064236107,2528.743782957535
"DC-PPO (fixed 60, 3 seeds)",historical,53.0,285160.9921875,3577.4498207245756
"DC-PPO (fixed 60, 3 seeds)",historical,55.0,288059.62196180556,3166.55386617469
"DC-PPO (fixed 60, 3 seeds)",historical,57.0,291392.22873263893,918.4101031202695
"DC-PPO (fixed 60, 3 seeds)",historical,59.0,293397.890625,2352.2420533847576
"DC-PPO (fixed 60, 3 seeds)",historical,61.0,296345.4231770833,2620.559759111313
"DC-PPO (fixed 60, 3 seeds)",historical,63.0,299261.0052083333,1598.8612224963003
"DC-PPO (fixed 60, 3 seeds)",historical,65.0,303407.7621527778,2481.710989059085
"DC-PPO (fixed 60, 3 seeds)",historical,67.0,306840.78125,3308.5127242525614
"DC-PPO (fixed 60, 3 seeds)",historical,69.0,308321.1063368055,3319.079841003165
"DC-PPO (fixed 60, 3 seeds)",historical,71.0,309548.765625,2771.318158424841
"DC-PPO (fixed 60, 3 seeds)",historical,73.0,311031.37109375,3175.53002121844
"DC-PPO (fixed 60, 3 seeds)",historical,75.0,316254.6323784722,4387.892280639584
"DC-PPO (fixed 60, 3 seeds)",historical,77.0,319606.69444444444,6025.171559872209
"DC-PPO (fixed 60, 3 seeds)",historical,79.0,324164.8203125,4326.489149842261
"DC-PPO (fixed 60, 3 seeds)",historical,81.0,326162.23133680556,4378.570995305307
"DC-PPO (fixed 60, 3 seeds)",historical,83.0,327297.63628472225,3969.730512532679
"DC-PPO (fixed 60, 3 seeds)",historical,85.0,329251.1171875,4540.323685494446
"DC-PPO (fixed 60, 3 seeds)",historical,87.0,331108.0924479167,3895.292563746234
"DC-PPO (fixed 60, 3 seeds)",historical,89.0,335876.76996527775,3424.3024043127048
"DC-PPO (fixed 60, 3 seeds)",historical,91.0,338071.39279513893,2217.7427902935196
"DC-PPO (fixed 60, 3 seeds)",historical,93.0,339855.8359375,1679.0043407258886
"DC-PPO (fixed 60, 3 seeds)",historical,95.0,340731.15147569444,963.6652758142427
"DC-PPO (fixed 60, 3 seeds)",historical,97.0,341601.5260416667,2174.568239778637
"DC-PPO (fixed 60, 3 seeds)",historical,99.0,343435.13671875,1301.7642700050603
"DC-PPO (fixed 60, 3 seeds)",historical,101.0,343618.3580729167,676.0371483379696
"DC-PPO (fixed 60, 3 seeds)",historical,103.0,345483.03993055556,1293.6232640722421
"DC-PPO (fixed 60, 3 seeds)",historical,105.0,345792.31076388893,1935.332636000737
"DC-PPO (fixed 60, 3 seeds)",historical,107.0,347862.2269965278,4365.397224503529
"DC-PPO (fixed 60, 3 seeds)",historical,109.0,349931.28472222225,3929.7169008985165
"DC-PPO (fixed 60, 3 seeds)",historical,111.0,351263.89409722225,1474.2964598474
"DC-PPO (fixed 60, 3 seeds)",historical,113.0,353323.64626736107,1216.522185925217
"DC-PPO (fixed 60, 3 seeds)",historical,115.0,353056.3528645833,2606.619984298584
"DC-PPO (fixed 60, 3 seeds)",historical,117.0,355536.71875,1951.8166057654614
"DC-PPO (fixed 60, 3 seeds)",historical,119.0,355999.41970486107,2084.2066949925525
"DC-PPO (fixed 60, 3 seeds)",historical,121.0,358099.6380208333,1309.862515116276
"DC-PPO (fixed 60, 3 seeds)",historical,123.0,358686.72960069444,509.4725437847289
"DC-PPO (fixed 60, 3 seeds)",historical,125.0,360267.9010416667,1614.5192212857098
"DC-PPO (fixed 60, 3 seeds)",historical,127.0,361118.6519097222,2258.990614462127
"DC-PPO (fixed 60, 3 seeds)",historical,129.0,362385.15798611107,1669.118936961427
"DC-PPO (fixed 60, 3 seeds)",historical,131.0,364093.7356770833,1548.9025136014275
"DC-PPO (fixed 60, 3 seeds)",historical,133.0,366269.20703125,2418.3687451045557
"DC-PPO (fixed 60, 3 seeds)",historical,135.0,366472.64496527775,4404.862594037585
"DC-PPO (fixed 60, 3 seeds)",historical,137.0,365191.4375,912.4238948943072
"DC-PPO (fixed 60, 3 seeds)",historical,139.0,365032.38671875,481.2759999583505
"DC-PPO (fixed 60, 3 seeds)",historical,141.0,366534.85069444444,947.2861696430506
"DC-PPO (fixed 60, 3 seeds)",historical,143.0,370131.39930555556,1315.5707498227287
"DC-PPO (fixed 60, 3 seeds)",historical,145.0,371966.6111111112,2298.182128989575
"DC-PPO (fixed 60, 3 seeds)",historical,147.0,373434.0651041667,3623.4816127077042
"DC-PPO (fixed 60, 3 seeds)",historical,149.0,372060.9375,2169.7663903994826
"DC-PPO (fixed 60, 3 seeds)",historical,151.0,371142.8046875,2498.709357469981
"DC-PPO (fixed 60, 3 seeds)",historical,153.0,371924.2313368055,2337.3052587135035
"DC-PPO (fixed 60, 3 seeds)",historical,155.0,374421.20225694444,4173.902574211702
"DC-PPO (fixed 60, 3 seeds)",historical,157.0,377006.09418402775,3545.01685660912
"DC-PPO (fixed 60, 3 seeds)",historical,159.0,378742.43967013893,4881.888626216357
"DC-PPO (fixed 60, 3 seeds)",historical,161.0,379407.86501736107,3401.8474396518127
"DC-PPO (fixed 60, 3 seeds)",historical,163.0,379541.7408854167,3593.1390396167294
"DC-PPO (fixed 60, 3 seeds)",historical,165.0,380651.22178819444,2741.0932822323857
"DC-PPO (fixed 60, 3 seeds)",historical,167.0,380336.35720486107,1414.6433448967678
"DC-PPO (fixed 60, 3 seeds)",historical,169.0,379957.29253472225,1161.8933818407006
"DC-PPO (fixed 60, 3 seeds)",historical,171.0,379814.0377604167,1078.5851144180579
"DC-PPO (fixed 60, 3 seeds)",historical,173.0,381933.26345486107,1961.4322583282349
"DC-PPO (fixed 60, 3 seeds)",historical,175.0,384081.59071180556,1678.267504646908
"DC-PPO (fixed 60, 3 seeds)",historical,177.0,385458.85894097225,2228.933604663398
"DC-PPO (fixed 60, 3 seeds)",historical,179.0,387659.7044270833,955.4701782927881
"DC-PPO (fixed 60, 3 seeds)",historical,181.0,391136.97569444444,1652.742619692985
"DC-PPO (fixed 60, 3 seeds)",historical,183.0,392514.6302083333,1674.6740498808522
"DC-PPO (fixed 60, 3 seeds)",historical,185.0,391866.8359375,4026.6173893824866
"DC-PPO (fixed 60, 3 seeds)",historical,187.0,392890.61935763893,2135.174605133792
"DC-PPO (fixed 60, 3 seeds)",historical,189.0,393928.9288194445,2108.0510043707136
"DC-PPO (fixed 60, 3 seeds)",historical,191.0,395593.4283854167,2828.043084751782
"DC-PPO (fixed 60, 3 seeds)",historical,193.0,394208.03732638893,4532.469176819879
"DC-PPO (fixed 60, 3 seeds)",historical,195.0,393810.9965277778,4597.85596734341
"DC-PPO (fixed 60, 3 seeds)",historical,197.0,393073.73003472225,3482.6388496196028
"DC-PPO (fixed 60, 3 seeds)",historical,199.0,393505.8537326388,3644.486980327543
"DC-PPO (fixed 60, 3 seeds)",historical,201.0,395143.4036458333,4159.21927061861
"DC-PPO (fixed 60, 3 seeds)",historical,203.0,397484.23524305556,3803.115570695081
"DC-PPO (fixed 60, 3 seeds)",historical,205.0,399914.09939236107,2361.1230860447613
"DC-PPO (fixed 60, 3 seeds)",historical,207.0,402033.2708333333,3085.0743407738823
"DC-PPO (fixed 60, 3 seeds)",historical,209.0,403793.31857638893,3636.3797336588996
"DC-PPO (fixed 60, 3 seeds)",historical,211.0,404713.94878472225,2445.183509338656
"DC-PPO (fixed 60, 3 seeds)",historical,213.0,405260.31987847225,3924.8065625839704
"DC-PPO (fixed 60, 3 seeds)",historical,215.0,406867.8394097222,3805.340110764217
"DC-PPO (fixed 60, 3 seeds)",historical,217.0,406347.1349826388,3365.8914111973304
"DC-PPO (fixed 60, 3 seeds)",historical,219.0,405778.58376736107,4448.724278985108
"DC-PPO (fixed 60, 3 seeds)",historical,221.0,404664.42578125,4079.392837833271
"DC-PPO (fixed 60, 3 seeds)",historical,223.0,405673.2252604167,3498.1396787110843
"DC-PPO (fixed 60, 3 seeds)",historical,225.0,407721.91362847225,3413.5000816103916
"DC-PPO (fixed 60, 3 seeds)",historical,227.0,408967.62456597225,4923.584513328787
"DC-PPO (fixed 60, 3 seeds)",historical,229.0,410654.9114583333,4679.430992914005
"DC-PPO (fixed 60, 3 seeds)",historical,231.0,410048.71657986107,3826.332318418415
"DC-PPO (fixed 60, 3 seeds)",historical,233.0,408768.09982638893,4827.5685178685335
"DC-PPO (fixed 60, 3 seeds)",historical,235.0,410336.14279513893,4380.265670049325
"DC-PPO (fixed 60, 3 seeds)",historical,237.0,412293.94314236107,4234.20803064234
"DC-PPO (fixed 60, 3 seeds)",historical,239.0,415948.21961805556,1799.8793833282475
"DC-PPO (fixed 60, 3 seeds)",historical,241.0,416354.67751736107,1711.791965739619
"DC-PPO (fixed 60, 3 seeds)",historical,243.0,418322.7122395833,2089.0677619155026
"DC-PPO (fixed 60, 3 seeds)",historical,245.0,419637.48263888893,2693.6513692960843
"DC-PPO (fixed 60, 3 seeds)",historical,247.0,419170.4921875,4153.899564325
"DC-PPO (fixed 60, 3 seeds)",historical,249.0,419522.0651041667,7325.3628427992535
"DC-PPO (fixed 60, 3 seeds)",historical,251.0,419180.77690972225,8454.763654459504
"DC-PPO (fixed 60, 3 seeds)",historical,253.0,420039.11328125,8338.11795459994
"DC-PPO (fixed 60, 3 seeds)",historical,255.0,418894.8828125,6536.979370751705
"DC-PPO (fixed 60, 3 seeds)",historical,257.0,418509.4192708333,4217.73918917384
"DC-PPO (fixed 60, 3 seeds)",historical,259.0,418892.46484375,2554.045143205107
"DC-PPO (fixed 60, 3 seeds)",historical,261.0,418316.53515625,1435.1473709530228
"DC-PPO (fixed 60, 3 seeds)",historical,263.0,420706.5091145833,3137.2896176416175
"DC-PPO (fixed 60, 3 seeds)",historical,265.0,422579.2434895833,5240.919809172543
"DC-PPO (fixed 60, 3 seeds)",historical,267.0,425959.05555555556,5022.671666491935
"DC-PPO (fixed 60, 3 seeds)",historical,269.0,425664.82118055556,5786.249707920184
"DC-PPO (fixed 60, 3 seeds)",historical,271.0,424983.46006944444,7312.971043200168
"DC-PPO (fixed 60, 3 seeds)",historical,273.0,424293.3472222222,8557.094054094945
"DC-PPO (fixed 60, 3 seeds)",historical,275.0,423930.3854166667,6566.187829909619
"DC-PPO (fixed 60, 3 seeds)",historical,277.0,424077.7335069445,6575.988080724494
"DC-PPO (fixed 60, 3 seeds)",historical,279.0,423921.5286458333,4617.429824163586
"DC-PPO (fixed 60, 3 seeds)",historical,281.0,423883.9930555555,5191.0754807111725
"DC-PPO (fixed 60, 3 seeds)",historical,283.0,424832.3637152778,3979.820485084521
"DC-PPO (fixed 60, 3 seeds)",historical,285.0,425953.7430555555,5194.145814471761
"DC-PPO (fixed 60, 3 seeds)",historical,287.0,427795.76215277775,5297.297870303932
"DC-PPO (fixed 60, 3 seeds)",historical,289.0,427509.640625,4663.268646222043
"DC-PPO (fixed 60, 3 seeds)",historical,291.0,428710.88107638893,4493.142554757393
"DC-PPO (fixed 60, 3 seeds)",historical,293.0,429012.82118055556,2400.1802617231865
"DC-PPO (fixed 60, 3 seeds)",historical,295.0,429481.96267361107,4291.197322180805
"DC-PPO (fixed 60, 3 seeds)",historical,297.0,429174.0112847222,6754.143628492274
"DC-PPO (fixed 60, 3 seeds)",historical,299.0,428980.7977430555,9562.120460243365
"DC-PPO (fixed 60, 3 seeds)",historical,301.0,429783.38888888893,9718.000500595297
"DC-PPO (fixed 60, 3 seeds)",historical,303.0,429200.77170138893,8419.748130040522
"DC-PPO (fixed 60, 3 seeds)",historical,305.0,429527.3194444445,8789.307608133753
"DC-PPO (fixed 60, 3 seeds)",historical,307.0,429523.6067708333,8953.545496745877
"DC-PPO (fixed 60, 3 seeds)",historical,309.0,429984.2387152778,8636.137377809378
"DC-PPO (fixed 60, 3 seeds)",historical,311.0,429748.6302083333,7862.572779785578
"DC-PPO (fixed 60, 3 seeds)",historical,313.0,432171.64236111107,7457.270964886844
"DC-PPO (fixed 60, 3 seeds)",historical,315.0,433404.5815972222,7545.906265655257
"DC-PPO (fixed 60, 3 seeds)",historical,317.0,436603.04079861107,6648.94926292595
"DC-PPO (fixed 60, 3 seeds)",historical,319.0,436747.1831597222,6838.279508310669
"DC-PPO (fixed 60, 3 seeds)",historical,321.0,437054.52690972225,7278.791457251853
"DC-PPO (fixed 60, 3 seeds)",historical,323.0,435032.82986111107,8331.636135652192
"DC-PPO (fixed 60, 3 seeds)",historical,325.0,433360.7604166667,8520.708520049728
"DC-PPO (fixed 60, 3 seeds)",historical,327.0,432732.70920138893,7853.401926774491
"DC-PPO (fixed 60, 3 seeds)",historical,329.0,433321.9270833333,8757.899205462072
"DC-PPO (fixed 60, 3 seeds)",historical,331.0,434011.38194444444,7718.469851103019
"DC-PPO (fixed 60, 3 seeds)",historical,333.0,434982.5260416667,8126.2461692093675
"DC-PPO (fixed 60, 3 seeds)",historical,335.0,435673.00954861107,7826.991850951795
"DC-PPO (fixed 60, 3 seeds)",historical,337.0,436214.5763888888,8470.619115451007
"DC-PPO (fixed 60, 3 seeds)",historical,339.0,436371.93142361107,8403.40400778843
"DC-PPO (fixed 60, 3 seeds)",historical,341.0,436824.29079861107,9352.197803246603
"DC-PPO (fixed 60, 3 seeds)",historical,343.0,437550.18055555556,9468.944755620148
"DC-PPO (fixed 60, 3 seeds)",historical,345.0,439264.8463541667,8449.914943744065
"DC-PPO (fixed 60, 3 seeds)",historical,347.0,439624.14756944444,7478.054914362451
"DC-PPO (fixed 60, 3 seeds)",historical,349.0,440520.53472222225,6433.654953982625
"DC-PPO (fixed 60, 3 seeds)",historical,351.0,440984.13628472225,6848.465943264381
"DC-PPO (fixed 60, 3 seeds)",historical,353.0,442334.2126736112,5195.617096809317
"DC-PPO (fixed 60, 3 seeds)",historical,355.0,442278.7586805555,5225.5371379489125
"DC-PPO (fixed 60, 3 seeds)",historical,357.0,442964.55555555556,5308.705010424037
"DC-PPO (fixed 60, 3 seeds)",historical,359.0,443275.2708333333,5074.513939183438
"DC-PPO (fixed 60, 3 seeds)",historical,361.0,444786.2682291667,5952.774222362503
"DC-PPO (fixed 60, 3 seeds)",historical,363.0,444626.52690972225,5309.259716100429
"DC-PPO (fixed 60, 3 seeds)",historical,365.0,444097.76996527775,7526.845173311605
"DC-PPO (fixed 60, 3 seeds)",historical,367.0,443752.16232638893,6732.798743082965
"DC-PPO (fixed 60, 3 seeds)",historical,369.0,443762.0,6875.898478640287
"DC-PPO (fixed 60, 3 seeds)",historical,371.0,443666.82725694444,5550.899830742898
"DC-PPO (fixed 60, 3 seeds)",historical,373.0,445522.23003472225,5207.430845959468
"DC-PPO (fixed 60, 3 seeds)",historical,375.0,446367.20486111107,4074.630479150572
"DC-PPO (fixed 60, 3 seeds)",historical,377.0,447182.89409722225,3383.3969533462223
"DC-PPO (fixed 60, 3 seeds)",historical,379.0,445498.51388888893,3944.2373971888114
"DC-PPO (fixed 60, 3 seeds)",historical,381.0,444268.81684027775,5112.413137083653
"DC-PPO (fixed 60, 3 seeds)",historical,383.0,445335.6145833333,5654.05230116844
"DC-PPO (fixed 60, 3 seeds)",historical,385.0,445834.0798611112,5815.891135828178
"DC-PPO (fixed 60, 3 seeds)",historical,387.0,447245.1137152778,5086.30084301663
"DC-PPO (fixed 60, 3 seeds)",historical,389.0,448936.35329861107,6245.083960754448
"DC-PPO (fixed 60, 3 seeds)",historical,391.0,450373.1223958333,5909.992996536235
"DC-PPO (fixed 60, 3 seeds)",historical,393.0,450002.9548611112,5657.719108158692
"DC-PPO (fixed 60, 3 seeds)",historical,395.0,448132.01996527775,3696.278560370775
"DC-PPO (fixed 60, 3 seeds)",historical,397.0,447302.4661458333,2063.8875730070217
"DC-PPO (fixed 60, 3 seeds)",historical,399.0,448394.61284722225,2143.68057976707
"DC-PPO (fixed 60, 3 seeds)",historical,401.0,447483.42361111107,3061.4963494813087
"DC-PPO (fixed 60, 3 seeds)",historical,403.0,446720.5651041667,4972.790048110771
"DC-PPO (fixed 60, 3 seeds)",historical,405.0,446409.96701388893,5849.126449425124
"DC-PPO (fixed 60, 3 seeds)",historical,407.0,447665.1137152778,4704.1248741579075
"DC-PPO (fixed 60, 3 seeds)",historical,409.0,448464.9765625,4858.264306049751
"DC-PPO (fixed 60, 3 seeds)",historical,411.0,448193.39930555556,3092.575599259066
"DC-PPO (fixed 60, 3 seeds)",historical,413.0,448281.61631944444,2810.645168570746
"DC-PPO (fixed 60, 3 seeds)",historical,415.0,448041.01649305556,2902.743390783435
"DC-PPO (fixed 60, 3 seeds)",historical,417.0,448675.32725694444,4909.49570355497
"DC-PPO (fixed 60, 3 seeds)",historical,419.0,449724.90711805556,5652.199284747076
"DC-PPO (fixed 60, 3 seeds)",historical,421.0,450722.6467013888,4123.179842783771
"DC-PPO (fixed 60, 3 seeds)",historical,423.0,452714.1536458333,2236.7868327966203
"DC-PPO (fixed 60, 3 seeds)",historical,425.0,451860.10069444444,1551.2538367261093
"DC-PPO (fixed 60, 3 seeds)",historical,427.0,453352.76475694444,2958.2465672828357
"DC-PPO (fixed 60, 3 seeds)",historical,429.0,453084.53819444444,4679.461491666421
"DC-PPO (fixed 60, 3 seeds)",historical,431.0,454777.9973958333,4076.675123164466
"DC-PPO (fixed 60, 3 seeds)",historical,433.0,452397.80555555556,4085.4853020667147
"DC-PPO (fixed 60, 3 seeds)",historical,435.0,450559.5347222222,5036.972736424715
"DC-PPO (fixed 60, 3 seeds)",historical,437.0,449067.59201388893,4418.876082278351
"DC-PPO (fixed 60, 3 seeds)",historical,439.0,450815.0190972222,3899.586804849303
"DC-PPO (fixed 60, 3 seeds)",historical,441.0,451654.9270833333,2733.686820739348
"DC-PPO (fixed 60, 3 seeds)",historical,443.0,453067.7256944445,3466.1063296290404
"DC-PPO (fixed 60, 3 seeds)",historical,445.0,453562.2126736112,1940.8599144575562
"DC-PPO (fixed 60, 3 seeds)",historical,447.0,455245.4296875,2847.8302752807735
"DC-PPO (fixed 60, 3 seeds)",historical,449.0,455522.2560763888,3461.331801198357
"DC-PPO (fixed 60, 3 seeds)",historical,451.0,454699.65625,2392.0798919284857
"DC-PPO (fixed 60, 3 seeds)",historical,453.0,454620.8272569445,2626.682994968056
"DC-PPO (fixed 60, 3 seeds)",historical,455.0,454286.68315972225,1884.942400536648
"DC-PPO (fixed 60, 3 seeds)",historical,457.0,455584.734375,2883.0402737008058
"DC-PPO (fixed 60, 3 seeds)",historical,459.0,455703.18142361107,4055.0707707403203
"DC-PPO (fixed 60, 3 seeds)",historical,461.0,457134.234375,5587.165487634269
"DC-PPO (fixed 60, 3 seeds)",historical,463.0,456704.7595486112,5590.535689257484
"DC-PPO (fixed 60, 3 seeds)",historical,465.0,456169.92100694444,5197.974645420553
"DC-PPO (fixed 60, 3 seeds)",historical,467.0,456029.21440972225,4183.277538723039
"DC-PPO (fixed 60, 3 seeds)",historical,469.0,456609.48263888893,3316.0990254707813
"DC-PPO (fixed 60, 3 seeds)",historical,471.0,457235.2769097222,4274.992009998729
"DC-PPO (fixed 60, 3 seeds)",historical,473.0,455631.2005208333,4737.562961412269
"DC-PPO (fixed 60, 3 seeds)",historical,475.0,457245.8723958333,5638.192881637254
"DC-PPO (fixed 60, 3 seeds)",historical,477.0,458320.02777777775,4261.919916824447
"DC-PPO (fixed 60, 3 seeds)",historical,479.0,460494.66840277775,3499.29588192714
"DC-PPO (fixed 60, 3 seeds)",historical,481.0,458685.8784722222,2510.5944474930693
"DC-PPO (fixed 60, 3 seeds)",historical,483.0,457543.5868055555,3164.246947754809
