series,environment_steps,environment_steps_million,raw_value,three_point_smoothed_value
Q2 Cartesian-spatial + curriculum (live),10777600,10.7776,476662.90625,478318.3645833333
Q2 Cartesian-spatial + curriculum (live),10828800,10.8288,478134.96875,477678.625
Q2 Cartesian-spatial + curriculum (live),10880000,10.88,478238.0,479380.1770833333
Q2 Cartesian-spatial + curriculum (live),10931200,10.9312,481767.5625,479851.1354166667
Q2 Cartesian-spatial + curriculum (live),10982400,10.9824,479547.84375,480933.34375
Q2 Cartesian-spatial + curriculum (live),11033600,11.0336,481484.625,479247.6145833333
Q2 Cartesian-spatial + curriculum (live),11084800,11.0848,476710.375,480023.6979166667
Q2 Cartesian-spatial + curriculum (live),11136000,11.136,481876.09375,481072.1770833333
Q2 Cartesian-spatial + curriculum (live),11187200,11.1872,484630.0625,482452.5520833333
Q2 Cartesian-spatial + curriculum (live),11238400,11.2384,480851.5,483897.15625
Q2 Cartesian-spatial + curriculum (live),11289600,11.2896,486209.90625,482003.0104166667
Q2 Cartesian-spatial + curriculum (live),11340800,11.3408,478947.625,480798.9166666667
Q2 Cartesian-spatial + curriculum (live),11392000,11.392,477239.21875,478621.0729166667
Q2 Cartesian-spatial + curriculum (live),11443200,11.4432,479676.375,477779.4270833333
Q2 Cartesian-spatial + curriculum (live),11494400,11.4944,476422.6875,478330.6666666667
Q2 Cartesian-spatial + curriculum (live),11545600,11.5456,478892.9375,477477.21875
Q2 Cartesian-spatial + curriculum (live),11596800,11.5968,477116.03125,476321.71875
Q2 Cartesian-spatial + curriculum (live),11648000,11.648,472956.1875,477306.40625
Q2 Cartesian-spatial + curriculum (live),11699200,11.6992,481847.0,477624.3854166667
Q2 Cartesian-spatial + curriculum (live),11750400,11.7504,478069.96875,478792.5416666667
Q2 Cartesian-spatial + curriculum (live),11801600,11.8016,476460.65625,477463.8854166667
Q2 Cartesian-spatial + curriculum (live),11852800,11.8528,477861.03125,474447.375
Q2 Cartesian-spatial + curriculum (live),11904000,11.904,469020.4375,475498.3125
Q2 Cartesian-spatial + curriculum (live),11955200,11.9552,479613.46875,474539.9479166667
Q2 Cartesian-spatial + curriculum (live),12006400,12.0064,474985.9375,475535.7395833333
Q2 Cartesian-spatial + curriculum (live),12057600,12.0576,472007.8125,474065.7708333333
Q2 Cartesian-spatial + curriculum (live),12108800,12.1088,475203.5625,474123.1770833333
Q2 Cartesian-spatial + curriculum (live),12160000,12.16,475158.15625,475284.2604166667
Q2 Cartesian-spatial + curriculum (live),12211200,12.2112,475491.0625,474999.71875
Q2 Cartesian-spatial + curriculum (live),12262400,12.2624,474349.9375,475019.1458333333
Q2 Cartesian-spatial + curriculum (live),12313600,12.3136,475216.4375,474986.1145833333
Q2 Cartesian-spatial + curriculum (live),12364800,12.3648,475391.96875,474897.25
Q2 Cartesian-spatial + curriculum (live),12416000,12.416,474083.34375,473013.34375
Q2 Cartesian-spatial + curriculum (live),12467200,12.4672,469564.71875,471806.3854166667
Q2 Cartesian-spatial + curriculum (live),12518400,12.5184,471771.09375,471426.25
Q2 Cartesian-spatial + curriculum (live),12569600,12.5696,472942.9375,473063.4166666667
Q2 Cartesian-spatial + curriculum (live),12620800,12.6208,474476.21875,473258.1354166667
Q2 Cartesian-spatial + curriculum (live),12672000,12.672,472355.25,475212.15625
Q2 Cartesian-spatial + curriculum (live),12723200,12.7232,478805.0,478930.1041666667
Q2 Cartesian-spatial + curriculum (live),12774400,12.7744,485630.0625,480818.96875
Q2 Cartesian-spatial + curriculum (live),12825600,12.8256,478021.84375,480037.1770833333
Q2 Cartesian-spatial + curriculum (live),12876800,12.8768,476459.625,476961.9375
Q2 Cartesian-spatial + curriculum (live),12928000,12.928,476404.34375,477825.75
Q2 Cartesian-spatial + curriculum (live),12979200,12.9792,480613.28125,477085.3229166667
Q2 Cartesian-spatial + curriculum (live),13030400,13.0304,474238.34375,478088.7291666667
Q2 Cartesian-spatial + curriculum (live),13081600,13.0816,479414.5625,477917.15625
Q2 Cartesian-spatial + curriculum (live),13132800,13.1328,480098.5625,481186.0416666667
Q2 Cartesian-spatial + curriculum (live),13184000,13.184,484045.0,481995.8645833333
Q2 Cartesian-spatial + curriculum (live),13235200,13.2352,481844.03125,481313.65625
Q2 Cartesian-spatial + curriculum (live),13286400,13.2864,478051.9375,479523.65625
Q2 Cartesian-spatial + curriculum (live),13337600,13.3376,478675.0,478508.09375
Q2 Cartesian-spatial + curriculum (live),13388800,13.3888,478797.34375,478722.3229166667
Q2 Cartesian-spatial + curriculum (live),13440000,13.44,478694.625,477902.5625
Q2 Cartesian-spatial + curriculum (live),13491200,13.4912,476215.71875,476983.0
Q2 Cartesian-spatial + curriculum (live),13542400,13.5424,476038.65625,474945.4479166667
Q2 Cartesian-spatial + curriculum (live),13593600,13.5936,472581.96875,474828.3229166667
Q2 Cartesian-spatial + curriculum (live),13644800,13.6448,475864.34375,475033.71875
Q2 Cartesian-spatial + curriculum (live),13696000,13.696,476654.84375,478146.4895833333
Q2 Cartesian-spatial + curriculum (live),13747200,13.7472,481920.28125,481910.34375
Q2 Cartesian-spatial + curriculum (live),13798400,13.7984,487155.90625,486800.78125
Q2 Cartesian-spatial + curriculum (live),13849600,13.8496,491326.15625,486143.8125
Q2 Cartesian-spatial + curriculum (live),13900800,13.9008,479949.375,483298.5625
Q2 Cartesian-spatial + curriculum (live),13952000,13.952,478620.15625,480907.9583333333
Q2 Cartesian-spatial + curriculum (live),14003200,14.0032,484154.34375,481274.0
Q2 Cartesian-spatial + curriculum (live),14054400,14.0544,481047.5,483237.6458333333
Q2 Cartesian-spatial + curriculum (live),14105600,14.1056,484511.09375,484186.53125
Q2 Cartesian-spatial + curriculum (live),14156800,14.1568,487001.0,485476.5520833333
Q2 Cartesian-spatial + curriculum (live),14208000,14.208,484917.5625,484447.65625
Q2 Cartesian-spatial + curriculum (live),14259200,14.2592,481424.40625,483329.8020833333
Q2 Cartesian-spatial + curriculum (live),14310400,14.3104,483647.4375,482202.2083333333
Q2 Cartesian-spatial + curriculum (live),14361600,14.3616,481534.78125,481872.2083333333
Q2 Cartesian-spatial + curriculum (live),14412800,14.4128,480434.40625,479899.5520833333
Q2 Cartesian-spatial + curriculum (live),14464000,14.464,477729.46875,481137.4166666667
Q2 Cartesian-spatial + curriculum (live),14515200,14.5152,485248.375,481178.25
Q2 Cartesian-spatial + curriculum (live),14566400,14.5664,480556.90625,482835.9791666667
Q2 Cartesian-spatial + curriculum (live),14617600,14.6176,482702.65625,483854.65625
Q2 Cartesian-spatial + curriculum (live),14668800,14.6688,488304.40625,484022.2708333333
Q2 Cartesian-spatial + curriculum (live),14720000,14.72,481059.75,485699.5729166667
Q2 Cartesian-spatial + curriculum (live),14771200,14.7712,487734.5625,483755.3229166667
Q2 Cartesian-spatial + curriculum (live),14822400,14.8224,482471.65625,483827.9791666667
Q2 Cartesian-spatial + curriculum (live),14873600,14.8736,481277.71875,481733.4479166667
Q2 Cartesian-spatial + curriculum (live),14924800,14.9248,481450.96875,481526.0729166667
Q2 Cartesian-spatial + curriculum (live),14976000,14.976,481849.53125,479777.125
Q2 Cartesian-spatial + curriculum (live),15027200,15.0272,476030.875,477416.8333333333
Q2 Cartesian-spatial + curriculum (live),15078400,15.0784,474370.09375,476886.3854166667
Q2 Cartesian-spatial + curriculum (live),15129600,15.1296,480258.1875,478601.7395833333
Q2 Cartesian-spatial + curriculum (live),15180800,15.1808,481176.9375,480405.4791666667
Q2 Cartesian-spatial + curriculum (live),15232000,15.232,479781.3125,481301.1666666667
Q2 Cartesian-spatial + curriculum (live),15283200,15.2832,482945.25,480440.7708333333
Q2 Cartesian-spatial + curriculum (live),15334400,15.3344,478595.75,482749.4479166667
Q2 Cartesian-spatial + curriculum (live),15385600,15.3856,486707.34375,482723.6041666667
Q2 Cartesian-spatial + curriculum (live),15436800,15.4368,482867.71875,482317.6145833333
Q2 Cartesian-spatial + curriculum (live),15488000,15.488,477377.78125,481967.3229166667
Q2 Cartesian-spatial + curriculum (live),15539200,15.5392,485656.46875,482750.65625
Q2 Cartesian-spatial + curriculum (live),15590400,15.5904,485217.71875,484185.2395833333
Q2 Cartesian-spatial + curriculum (live),15641600,15.6416,481681.53125,482524.4895833333
Q2 Cartesian-spatial + curriculum (live),15692800,15.6928,480674.21875,483010.8854166667
Q2 Cartesian-spatial + curriculum (live),15744000,15.744,486676.90625,484074.125
Q2 Cartesian-spatial + curriculum (live),15795200,15.7952,484871.25,486267.7395833333
Q2 Cartesian-spatial + curriculum (live),15846400,15.8464,487255.0625,485489.0729166667
Q2 Cartesian-spatial + curriculum (live),15897600,15.8976,484340.90625,484181.2708333333
Q2 Cartesian-spatial + curriculum (live),15948800,15.9488,480947.84375,482654.5520833333
Q2 Cartesian-spatial + curriculum (live),16000000,16.0,482674.90625,481393.2604166667
Q2 Cartesian-spatial + curriculum (live),16051200,16.0512,480557.03125,481909.3645833333
Q2 Cartesian-spatial + curriculum (live),16102400,16.1024,482496.15625,481891.5208333333
Q2 Cartesian-spatial + curriculum (live),16153600,16.1536,482621.375,481513.1875
Q2 Cartesian-spatial + curriculum (live),16204800,16.2048,479422.03125,480510.4270833333
Q2 Cartesian-spatial + curriculum (live),16256000,16.256,479487.875,481254.90625
Q2 Cartesian-spatial + curriculum (live),16307200,16.3072,484854.8125,482118.09375
Q2 Cartesian-spatial + curriculum (live),16358400,16.3584,482011.59375,481799.2708333333
Q2 Cartesian-spatial + curriculum (live),16409600,16.4096,478531.40625,482004.2291666667
Q2 Cartesian-spatial + curriculum (live),16460800,16.4608,485469.6875,482429.7604166667
Q2 Cartesian-spatial + curriculum (live),16512000,16.512,483288.1875,485712.46875
Q2 Cartesian-spatial + curriculum (live),16563200,16.5632,488379.53125,485538.21875
Q2 Cartesian-spatial + curriculum (live),16614400,16.6144,484946.9375,487292.5104166667
Q2 Cartesian-spatial + curriculum (live),16665600,16.6656,488551.0625,487171.6145833333
Q2 Cartesian-spatial + curriculum (live),16716800,16.7168,488016.84375,487311.2395833333
Q2 Cartesian-spatial + curriculum (live),16768000,16.768,485365.8125,486569.46875
Q2 Cartesian-spatial + curriculum (live),16819200,16.8192,486325.75,485408.4375
Q2 Cartesian-spatial + curriculum (live),16870400,16.8704,484533.75,485800.0625
Q2 Cartesian-spatial + curriculum (live),16921600,16.9216,486540.6875,482317.65625
Q2 Cartesian-spatial + curriculum (live),16972800,16.9728,475878.53125,479847.5
Q2 Cartesian-spatial + curriculum (live),17024000,17.024,477123.28125,476732.7916666667
Q2 Cartesian-spatial + curriculum (live),17075200,17.0752,477196.5625,480573.3333333333
Q2 Cartesian-spatial + curriculum (live),17126400,17.1264,487400.15625,480886.15625
Q2 Cartesian-spatial + curriculum (live),17177600,17.1776,478061.75,480586.6145833333
Q2 Cartesian-spatial + curriculum (live),17228800,17.2288,476297.9375,479551.9166666667
Q2 Cartesian-spatial + curriculum (live),17280000,17.28,484296.0625,480764.7083333333
Q2 Cartesian-spatial + curriculum (live),17331200,17.3312,481700.125,482824.1145833333
Q2 Cartesian-spatial + curriculum (live),17382400,17.3824,482476.15625,485011.5104166667
Q2 Cartesian-spatial + curriculum (live),17433600,17.4336,490858.25,488665.3854166667
Q2 Cartesian-spatial + curriculum (live),17484800,17.4848,492661.75,489871.5208333333
Q2 Cartesian-spatial + curriculum (live),17536000,17.536,486094.5625,489397.84375
Q2 Cartesian-spatial + curriculum (live),17587200,17.5872,489437.21875,485718.21875
Q2 Cartesian-spatial + curriculum (live),17638400,17.6384,481622.875,486689.6666666667
Q2 Cartesian-spatial + curriculum (live),17689600,17.6896,489008.90625,483775.96875
Q2 Cartesian-spatial + curriculum (live),17740800,17.7408,480696.125,484485.5625
Q2 Cartesian-spatial + curriculum (live),17792000,17.792,483751.65625,483238.0833333333
Q2 Cartesian-spatial + curriculum (live),17843200,17.8432,485266.46875,481978.8333333333
Q2 Cartesian-spatial + curriculum (live),17894400,17.8944,476918.375,480967.9166666667
Q2 Cartesian-spatial + curriculum (live),17945600,17.9456,480718.90625,481055.8541666667
Q2 Cartesian-spatial + curriculum (live),17996800,17.9968,485530.28125,481111.4375
Q2 Cartesian-spatial + curriculum (live),18048000,18.048,477085.125,482028.7083333333
Q2 Cartesian-spatial + curriculum (live),18099200,18.0992,483470.71875,479734.8229166667
Q2 Cartesian-spatial + curriculum (live),18150400,18.1504,478648.625,484129.0625
Q2 Cartesian-spatial + curriculum (live),18201600,18.2016,490267.84375,487181.3125
Q2 Cartesian-spatial + curriculum (live),18252800,18.2528,492627.46875,487899.1875
Q2 Cartesian-spatial + curriculum (live),18304000,18.304,480802.25,485437.1770833333
Q2 Cartesian-spatial + curriculum (live),18355200,18.3552,482881.8125,483914.1145833333
Q2 Cartesian-spatial + curriculum (live),18406400,18.4064,488058.28125,485588.0729166667
Q2 Cartesian-spatial + curriculum (live),18457600,18.4576,485824.125,487862.4791666667
Q2 Cartesian-spatial + curriculum (live),18508800,18.5088,489705.03125,487997.3541666667
Q2 Cartesian-spatial + curriculum (live),18560000,18.56,488462.90625,488776.75
Q2 Cartesian-spatial + curriculum (live),18611200,18.6112,488162.3125,487881.0625
Q2 Cartesian-spatial + curriculum (live),18662400,18.6624,487017.96875,487170.8645833333
Q2 Cartesian-spatial + curriculum (live),18713600,18.7136,486332.3125,485357.46875
Q2 Cartesian-spatial + curriculum (live),18764800,18.7648,482722.125,482714.4375
Q2 Cartesian-spatial + curriculum (live),18816000,18.816,479088.875,478615.6458333333
Q2 Cartesian-spatial + curriculum (live),18867200,18.8672,474035.9375,477596.78125
Q2 Cartesian-spatial + curriculum (live),18918400,18.9184,479665.53125,476605.2083333333
Q2 Cartesian-spatial + curriculum (live),18969600,18.9696,476114.15625,476837.09375
Q2 Cartesian-spatial + curriculum (live),19020800,19.0208,474731.59375,477809.3958333333
Q2 Cartesian-spatial + curriculum (live),19072000,19.072,482582.4375,478892.1979166667
Q2 Cartesian-spatial + curriculum (live),19123200,19.1232,479362.5625,481712.65625
Q2 Cartesian-spatial + curriculum (live),19174400,19.1744,483192.96875,481806.5833333333
Q2 Cartesian-spatial + curriculum (live),19225600,19.2256,482864.21875,484750.6770833333
Q2 Cartesian-spatial + curriculum (live),19276800,19.2768,488194.84375,485116.5729166667
Q2 Cartesian-spatial + curriculum (live),19328000,19.328,484290.65625,488115.7083333333
Q2 Cartesian-spatial + curriculum (live),19379200,19.3792,491861.625,485731.6770833333
Q2 Cartesian-spatial + curriculum (live),19430400,19.4304,481042.75,486227.5104166667
Q2 Cartesian-spatial + curriculum (live),19481600,19.4816,485778.15625,481855.65625
Q2 Cartesian-spatial + curriculum (live),19532800,19.5328,478746.0625,481832.1354166667
Q2 Cartesian-spatial + curriculum (live),19584000,19.584,480972.1875,483184.2083333333
Q2 Cartesian-spatial + curriculum (live),19635200,19.6352,489834.375,486310.9166666667
Q2 Cartesian-spatial + curriculum (live),19686400,19.6864,488126.1875,487847.4375
Q2 Cartesian-spatial + curriculum (live),19737600,19.7376,485581.75,486021.8541666667
Q2 Cartesian-spatial + curriculum (live),19788800,19.7888,484357.625,483960.9791666667
Q2 Cartesian-spatial + curriculum (live),19840000,19.84,481943.5625,484286.3020833333
Q2 Cartesian-spatial + curriculum (live),19891200,19.8912,486557.71875,484015.4791666667
Q2 Cartesian-spatial + curriculum (live),19942400,19.9424,483545.15625,486483.84375
Q2 Cartesian-spatial + curriculum (live),19993600,19.9936,489348.65625,490040.9375
Q2 Cartesian-spatial + curriculum (live),20044800,20.0448,497229.0,493686.7395833333
Q2 Cartesian-spatial + curriculum (live),20096000,20.096,494482.5625,492208.3541666667
Q2 Cartesian-spatial + curriculum (live),20147200,20.1472,484913.5,488314.09375
Q2 Cartesian-spatial + curriculum (live),20198400,20.1984,485546.21875,484046.4895833333
Q2 Cartesian-spatial + curriculum (live),20249600,20.2496,481679.75,480326.4166666667
Q2 Cartesian-spatial + curriculum (live),20300800,20.3008,473753.28125,474088.375
Q2 Cartesian-spatial + curriculum (live),20352000,20.352,466832.09375,468672.9479166667
Q2 Cartesian-spatial + curriculum (live),20403200,20.4032,465433.46875,469919.5
Q2 Cartesian-spatial + curriculum (live),20454400,20.4544,477492.9375,474398.84375
Q2 Cartesian-spatial + curriculum (live),20505600,20.5056,480270.125,480082.3229166667
Q2 Cartesian-spatial + curriculum (live),20556800,20.5568,482483.90625,483478.2604166667
Q2 Cartesian-spatial + curriculum (live),20608000,20.608,487680.75,484668.2083333333
Q2 Cartesian-spatial + curriculum (live),20659200,20.6592,483839.96875,486372.40625
Q2 Cartesian-spatial + curriculum (live),20710400,20.7104,487596.5,484147.59375
Q2 Cartesian-spatial + curriculum (live),20761600,20.7616,481006.3125,485982.0104166667
Q2 Cartesian-spatial + curriculum (live),20812800,20.8128,489343.21875,488485.65625
Q2 Cartesian-spatial + curriculum (live),20864000,20.864,495107.4375,491240.4895833333
Q2 Cartesian-spatial + curriculum (live),20915200,20.9152,489270.8125,488629.4270833333
Q2 Cartesian-spatial + curriculum (live),20966400,20.9664,481510.03125,484566.4791666667
